digit(22395, 6).
digit(932, 9).
initiatedAtNoise(sequence4 = false, 15847).
digit(23722, 3).
initiatedAtNoise(sequence1 = false, 15848).
digit(26420, 8).
initiatedAtNoise(sequence4 = true, 15849).
digit(31141, 8).
initiatedAt(sequence4 = true, 15850).
digit(7426, 8).
initiatedAt(sequence4 = true, 15851).
digit(9370, 5).
initiatedAtNoise(sequence2 = false, 15852).
digit(8297, 6).
initiatedAtNoise(sequence3 = true, 15853).
digit(32348, 9).
initiatedAtNoise(sequence4 = false, 15854).
digit(25176, 5).
initiatedAtNoise(sequence2 = false, 15855).
digit(26395, 7).
initiatedAtNoise(sequence3 = false, 15856).
digit(21639, 2).
initiatedAtNoise(sequence1 = true, 15857).
digit(6874, 7).
initiatedAtNoise(sequence3 = false, 15858).
digit(22843, 5).
initiatedAtNoise(sequence2 = false, 15859).
digit(12356, 4).
initiatedAtNoise(sequence2 = true, 15860).
digit(25374, 8).
initiatedAtNoise(sequence4 = true, 15861).
digit(32807, 4).
initiatedAtNoise(sequence2 = true, 15862).
digit(25603, 9).
initiatedAtNoise(sequence4 = false, 15863).
digit(24919, 9).
initiatedAt(sequence4 = false, 15864).
digit(30615, 1).
initiatedAtNoise(sequence0 = false, 15865).
digit(2043, 7).
initiatedAtNoise(sequence3 = false, 15866).
digit(7566, 6).
initiatedAtNoise(sequence3 = true, 15867).
digit(12305, 9).
initiatedAtNoise(sequence4 = false, 15868).
digit(26903, 3).
initiatedAtNoise(sequence1 = false, 15869).
digit(7810, 7).
initiatedAtNoise(sequence3 = false, 15870).
digit(28108, 6).
initiatedAtNoise(sequence3 = true, 15871).
digit(7609, 3).
initiatedAtNoise(sequence1 = false, 15872).
digit(9046, 7).
initiatedAtNoise(sequence3 = false, 15873).
digit(8875, 7).
initiatedAt(sequence3 = false, 15874).
digit(13893, 7).
initiatedAt(sequence3 = false, 15875).
digit(8547, 9).
initiatedAtNoise(sequence4 = false, 15876).
digit(7953, 5).
initiatedAtNoise(sequence2 = false, 15877).
digit(16572, 7).
initiatedAtNoise(sequence3 = false, 15878).
digit(28987, 7).
initiatedAt(sequence3 = false, 15879).
digit(48, 8).
initiatedAtNoise(sequence4 = true, 15880).
digit(1902, 8).
initiatedAt(sequence4 = true, 15881).
digit(30555, 6).
initiatedAtNoise(sequence3 = true, 15882).
digit(12676, 6).
initiatedAt(sequence3 = true, 15883).
digit(19085, 7).
initiatedAtNoise(sequence3 = false, 15884).
digit(18760, 9).
initiatedAtNoise(sequence4 = false, 15885).
digit(20231, 4).
initiatedAtNoise(sequence2 = true, 15886).
digit(23687, 5).
initiatedAtNoise(sequence2 = false, 15887).
digit(9403, 7).
initiatedAtNoise(sequence3 = false, 15888).
digit(21702, 4).
initiatedAtNoise(sequence2 = true, 15889).
digit(31887, 6).
initiatedAtNoise(sequence3 = true, 15890).
digit(31354, 7).
initiatedAtNoise(sequence3 = false, 15891).
digit(12956, 0).
initiatedAtNoise(sequence0 = true, 15892).
digit(17685, 9).
initiatedAtNoise(sequence4 = false, 15893).
digit(31708, 1).
initiatedAtNoise(sequence0 = false, 15894).
digit(462, 7).
initiatedAtNoise(sequence3 = false, 15895).
digit(17403, 0).
initiatedAtNoise(sequence0 = true, 15896).
digit(20456, 6).
initiatedAtNoise(sequence3 = true, 15897).
digit(18428, 9).
initiatedAtNoise(sequence4 = false, 15898).
digit(18165, 9).
initiatedAt(sequence4 = false, 15899).
digit(23663, 4).
initiatedAtNoise(sequence2 = true, 15900).
digit(12144, 5).
initiatedAtNoise(sequence2 = false, 15901).
digit(14929, 6).
initiatedAtNoise(sequence3 = true, 15902).
digit(16888, 8).
initiatedAtNoise(sequence4 = true, 15903).
digit(19116, 7).
initiatedAtNoise(sequence3 = false, 15904).
digit(23946, 9).
initiatedAtNoise(sequence4 = false, 15905).
digit(1585, 1).
initiatedAtNoise(sequence0 = false, 15906).
digit(18765, 7).
initiatedAtNoise(sequence3 = false, 15907).
digit(7986, 8).
initiatedAtNoise(sequence4 = true, 15908).
digit(14157, 2).
initiatedAtNoise(sequence1 = true, 15909).
digit(8789, 3).
initiatedAtNoise(sequence1 = false, 15910).
digit(13498, 5).
initiatedAtNoise(sequence2 = false, 15911).
digit(6434, 9).
initiatedAtNoise(sequence4 = false, 15912).
digit(11379, 2).
initiatedAtNoise(sequence1 = true, 15913).
digit(15996, 4).
initiatedAtNoise(sequence2 = true, 15914).
digit(18335, 3).
initiatedAtNoise(sequence1 = false, 15915).
digit(1016, 3).
initiatedAt(sequence1 = false, 15916).
digit(22475, 9).
initiatedAtNoise(sequence4 = false, 15917).
digit(8514, 5).
initiatedAtNoise(sequence2 = false, 15918).
digit(7204, 1).
initiatedAtNoise(sequence0 = false, 15919).
digit(32448, 3).
initiatedAtNoise(sequence1 = false, 15920).
digit(6889, 8).
initiatedAtNoise(sequence4 = true, 15921).
digit(10832, 8).
initiatedAt(sequence4 = true, 15922).
digit(31977, 1).
initiatedAtNoise(sequence0 = false, 15923).
digit(5970, 5).
initiatedAtNoise(sequence2 = false, 15924).
digit(30120, 9).
initiatedAtNoise(sequence4 = false, 15925).
digit(4493, 8).
initiatedAtNoise(sequence4 = true, 15926).
digit(17200, 5).
initiatedAtNoise(sequence2 = false, 15927).
digit(19882, 7).
initiatedAtNoise(sequence3 = false, 15928).
digit(2768, 8).
initiatedAtNoise(sequence4 = true, 15929).
digit(5283, 7).
initiatedAtNoise(sequence3 = false, 15930).
digit(8920, 7).
initiatedAt(sequence3 = false, 15931).
digit(8904, 2).
initiatedAtNoise(sequence1 = true, 15932).
digit(7762, 4).
initiatedAtNoise(sequence2 = true, 15933).
digit(8684, 9).
initiatedAtNoise(sequence4 = false, 15934).
digit(14684, 2).
initiatedAtNoise(sequence1 = true, 15935).
digit(31373, 5).
initiatedAtNoise(sequence2 = false, 15936).
digit(5, 8).
initiatedAtNoise(sequence4 = true, 15937).
digit(8917, 4).
initiatedAtNoise(sequence2 = true, 15938).
digit(23093, 9).
initiatedAtNoise(sequence4 = false, 15939).
digit(860, 9).
initiatedAt(sequence4 = false, 15940).
digit(12958, 6).
initiatedAtNoise(sequence3 = true, 15941).
digit(9353, 4).
initiatedAtNoise(sequence2 = true, 15942).
digit(12834, 9).
initiatedAtNoise(sequence4 = false, 15943).
digit(12185, 5).
initiatedAtNoise(sequence2 = false, 15944).
digit(23382, 6).
initiatedAtNoise(sequence3 = true, 15945).
digit(4501, 7).
initiatedAtNoise(sequence3 = false, 15946).
digit(18429, 3).
initiatedAtNoise(sequence1 = false, 15947).
digit(1146, 7).
initiatedAtNoise(sequence3 = false, 15948).
digit(3690, 3).
initiatedAtNoise(sequence1 = false, 15949).
digit(17556, 4).
initiatedAtNoise(sequence2 = true, 15950).
digit(26731, 4).
initiatedAt(sequence2 = true, 15951).
digit(25150, 3).
initiatedAtNoise(sequence1 = false, 15952).
digit(11477, 8).
initiatedAtNoise(sequence4 = true, 15953).
digit(11025, 9).
initiatedAtNoise(sequence4 = false, 15954).
digit(26160, 6).
initiatedAtNoise(sequence3 = true, 15955).
digit(27925, 0).
initiatedAtNoise(sequence0 = true, 15956).
digit(29775, 6).
initiatedAtNoise(sequence3 = true, 15957).
digit(4560, 5).
initiatedAtNoise(sequence2 = false, 15958).
digit(26067, 9).
initiatedAtNoise(sequence4 = false, 15959).
digit(16054, 6).
initiatedAtNoise(sequence3 = true, 15960).
digit(11880, 6).
initiatedAt(sequence3 = true, 15961).
digit(8640, 4).
initiatedAtNoise(sequence2 = true, 15962).
digit(23169, 4).
initiatedAt(sequence2 = true, 15963).
digit(2827, 2).
initiatedAtNoise(sequence1 = true, 15964).
digit(8228, 9).
initiatedAtNoise(sequence4 = false, 15965).
digit(29485, 9).
initiatedAt(sequence4 = false, 15966).
digit(28348, 9).
initiatedAt(sequence4 = false, 15967).
digit(20896, 7).
initiatedAtNoise(sequence3 = false, 15968).
digit(6761, 9).
initiatedAtNoise(sequence4 = false, 15969).
digit(174, 4).
initiatedAtNoise(sequence2 = true, 15970).
digit(25832, 5).
initiatedAtNoise(sequence2 = false, 15971).
digit(14293, 6).
initiatedAtNoise(sequence3 = true, 15972).
digit(23420, 5).
initiatedAtNoise(sequence2 = false, 15973).
digit(7933, 5).
initiatedAt(sequence2 = false, 15974).
digit(18056, 6).
initiatedAtNoise(sequence3 = true, 15975).
digit(3503, 3).
initiatedAtNoise(sequence1 = false, 15976).
digit(16990, 8).
initiatedAtNoise(sequence4 = true, 15977).
digit(3960, 5).
initiatedAtNoise(sequence2 = false, 15978).
digit(7025, 7).
initiatedAtNoise(sequence3 = false, 15979).
digit(4132, 6).
initiatedAtNoise(sequence3 = true, 15980).
digit(19209, 9).
initiatedAtNoise(sequence4 = false, 15981).
digit(2255, 5).
initiatedAtNoise(sequence2 = false, 15982).
digit(8495, 9).
initiatedAtNoise(sequence4 = false, 15983).
digit(27891, 7).
initiatedAtNoise(sequence3 = false, 15984).
digit(27957, 6).
initiatedAtNoise(sequence3 = true, 15985).
digit(32325, 5).
initiatedAtNoise(sequence2 = false, 15986).
digit(28730, 7).
initiatedAtNoise(sequence3 = false, 15987).
digit(8140, 8).
initiatedAtNoise(sequence4 = true, 15988).
digit(1134, 3).
initiatedAtNoise(sequence1 = false, 15989).
digit(14763, 7).
initiatedAtNoise(sequence3 = false, 15990).
digit(8133, 5).
initiatedAtNoise(sequence2 = false, 15991).
digit(24281, 9).
initiatedAtNoise(sequence4 = false, 15992).
digit(16485, 6).
initiatedAtNoise(sequence3 = true, 15993).
digit(29496, 9).
initiatedAtNoise(sequence4 = false, 15994).
digit(25996, 9).
initiatedAt(sequence4 = false, 15995).
digit(9800, 5).
initiatedAtNoise(sequence2 = false, 15996).
digit(17431, 9).
initiatedAtNoise(sequence4 = false, 15997).
digit(29445, 9).
initiatedAt(sequence4 = false, 15998).
digit(21701, 7).
initiatedAtNoise(sequence3 = false, 15999).
digit(2504, 3).
initiatedAtNoise(sequence1 = false, 16000).
digit(5069, 7).
initiatedAtNoise(sequence3 = false, 16001).
digit(30774, 3).
initiatedAtNoise(sequence1 = false, 16002).
digit(10647, 6).
initiatedAtNoise(sequence3 = true, 16003).
digit(12991, 9).
initiatedAtNoise(sequence4 = false, 16004).
digit(24620, 7).
initiatedAtNoise(sequence3 = false, 16005).
digit(4082, 8).
initiatedAtNoise(sequence4 = true, 16006).
digit(31405, 3).
initiatedAtNoise(sequence1 = false, 16007).
digit(11221, 8).
initiatedAtNoise(sequence4 = true, 16008).
digit(6258, 9).
initiatedAtNoise(sequence4 = false, 16009).
digit(13163, 8).
initiatedAtNoise(sequence4 = true, 16010).
digit(23862, 5).
initiatedAtNoise(sequence2 = false, 16011).
digit(31153, 6).
initiatedAtNoise(sequence3 = true, 16012).
digit(20047, 9).
initiatedAtNoise(sequence4 = false, 16013).
digit(314, 9).
initiatedAt(sequence4 = false, 16014).
digit(5836, 8).
initiatedAtNoise(sequence4 = true, 16015).
digit(14117, 9).
initiatedAtNoise(sequence4 = false, 16016).
digit(1345, 4).
initiatedAtNoise(sequence2 = true, 16017).
digit(23855, 6).
initiatedAtNoise(sequence3 = true, 16018).
digit(17045, 9).
initiatedAtNoise(sequence4 = false, 16019).
digit(15175, 0).
initiatedAtNoise(sequence0 = true, 16020).
digit(2258, 9).
initiatedAtNoise(sequence4 = false, 16021).
digit(12714, 9).
initiatedAt(sequence4 = false, 16022).
digit(30071, 8).
initiatedAtNoise(sequence4 = true, 16023).
digit(25369, 7).
initiatedAtNoise(sequence3 = false, 16024).
digit(24494, 5).
initiatedAtNoise(sequence2 = false, 16025).
digit(10864, 6).
initiatedAtNoise(sequence3 = true, 16026).
digit(3425, 9).
initiatedAtNoise(sequence4 = false, 16027).
digit(8438, 7).
initiatedAtNoise(sequence3 = false, 16028).
digit(10455, 5).
initiatedAtNoise(sequence2 = false, 16029).
digit(26236, 0).
initiatedAtNoise(sequence0 = true, 16030).
digit(24127, 9).
initiatedAtNoise(sequence4 = false, 16031).
digit(26388, 6).
initiatedAtNoise(sequence3 = true, 16032).
digit(19698, 9).
initiatedAtNoise(sequence4 = false, 16033).
digit(6636, 2).
initiatedAtNoise(sequence1 = true, 16034).
digit(6189, 9).
initiatedAtNoise(sequence4 = false, 16035).
digit(3675, 7).
initiatedAtNoise(sequence3 = false, 16036).
digit(13392, 6).
initiatedAtNoise(sequence3 = true, 16037).
digit(8283, 9).
initiatedAtNoise(sequence4 = false, 16038).
digit(22617, 9).
initiatedAt(sequence4 = false, 16039).
digit(31769, 7).
initiatedAtNoise(sequence3 = false, 16040).
digit(17807, 3).
initiatedAtNoise(sequence1 = false, 16041).
digit(15772, 5).
initiatedAtNoise(sequence2 = false, 16042).
digit(12772, 4).
initiatedAtNoise(sequence2 = true, 16043).
digit(18884, 7).
initiatedAtNoise(sequence3 = false, 16044).
digit(19845, 7).
initiatedAt(sequence3 = false, 16045).
digit(15255, 4).
initiatedAtNoise(sequence2 = true, 16046).
digit(17196, 9).
initiatedAtNoise(sequence4 = false, 16047).
digit(159, 6).
initiatedAtNoise(sequence3 = true, 16048).
digit(22288, 3).
initiatedAtNoise(sequence1 = false, 16049).
digit(5964, 7).
initiatedAtNoise(sequence3 = false, 16050).
digit(25209, 3).
initiatedAtNoise(sequence1 = false, 16051).
digit(23387, 6).
initiatedAtNoise(sequence3 = true, 16052).
digit(22237, 4).
initiatedAtNoise(sequence2 = true, 16053).
digit(12678, 6).
initiatedAtNoise(sequence3 = true, 16054).
digit(3096, 3).
initiatedAtNoise(sequence1 = false, 16055).
digit(5820, 1).
initiatedAtNoise(sequence0 = false, 16056).
digit(29121, 3).
initiatedAtNoise(sequence1 = false, 16057).
digit(25395, 3).
initiatedAt(sequence1 = false, 16058).
digit(31384, 5).
initiatedAtNoise(sequence2 = false, 16059).
digit(22431, 6).
initiatedAtNoise(sequence3 = true, 16060).
digit(4388, 8).
initiatedAtNoise(sequence4 = true, 16061).
digit(5469, 7).
initiatedAtNoise(sequence3 = false, 16062).
digit(12208, 7).
initiatedAt(sequence3 = false, 16063).
digit(14187, 7).
initiatedAt(sequence3 = false, 16064).
digit(26787, 1).
initiatedAtNoise(sequence0 = false, 16065).
digit(8725, 1).
initiatedAt(sequence0 = false, 16066).
digit(4803, 5).
initiatedAtNoise(sequence2 = false, 16067).
digit(7738, 9).
initiatedAtNoise(sequence4 = false, 16068).
digit(7038, 9).
initiatedAt(sequence4 = false, 16069).
digit(16219, 0).
initiatedAtNoise(sequence0 = true, 16070).
digit(27253, 9).
initiatedAtNoise(sequence4 = false, 16071).
digit(27436, 8).
initiatedAtNoise(sequence4 = true, 16072).
digit(4313, 9).
initiatedAtNoise(sequence4 = false, 16073).
digit(9642, 4).
initiatedAtNoise(sequence2 = true, 16074).
digit(2428, 5).
initiatedAtNoise(sequence2 = false, 16075).
digit(13317, 3).
initiatedAtNoise(sequence1 = false, 16076).
digit(16995, 4).
initiatedAtNoise(sequence2 = true, 16077).
digit(161, 9).
initiatedAtNoise(sequence4 = false, 16078).
digit(13429, 8).
initiatedAtNoise(sequence4 = true, 16079).
digit(23356, 7).
initiatedAtNoise(sequence3 = false, 16080).
digit(6642, 4).
initiatedAtNoise(sequence2 = true, 16081).
digit(3606, 3).
initiatedAtNoise(sequence1 = false, 16082).
digit(17310, 9).
initiatedAtNoise(sequence4 = false, 16083).
digit(10535, 9).
initiatedAt(sequence4 = false, 16084).
digit(29098, 4).
initiatedAtNoise(sequence2 = true, 16085).
digit(17838, 5).
initiatedAtNoise(sequence2 = false, 16086).
digit(19492, 5).
initiatedAt(sequence2 = false, 16087).
digit(10040, 5).
initiatedAt(sequence2 = false, 16088).
digit(4166, 9).
initiatedAtNoise(sequence4 = false, 16089).
digit(28222, 1).
initiatedAtNoise(sequence0 = false, 16090).
digit(11483, 6).
initiatedAtNoise(sequence3 = true, 16091).
digit(11093, 9).
initiatedAtNoise(sequence4 = false, 16092).
digit(6837, 8).
initiatedAtNoise(sequence4 = true, 16093).
digit(7567, 5).
initiatedAtNoise(sequence2 = false, 16094).
digit(18617, 2).
initiatedAtNoise(sequence1 = true, 16095).
digit(2169, 4).
initiatedAtNoise(sequence2 = true, 16096).
digit(3936, 9).
initiatedAtNoise(sequence4 = false, 16097).
digit(29089, 4).
initiatedAtNoise(sequence2 = true, 16098).
digit(9930, 6).
initiatedAtNoise(sequence3 = true, 16099).
digit(30200, 9).
initiatedAtNoise(sequence4 = false, 16100).
digit(1344, 4).
initiatedAtNoise(sequence2 = true, 16101).
digit(31321, 7).
initiatedAtNoise(sequence3 = false, 16102).
digit(6941, 5).
initiatedAtNoise(sequence2 = false, 16103).
digit(13451, 3).
initiatedAtNoise(sequence1 = false, 16104).
digit(28264, 9).
initiatedAtNoise(sequence4 = false, 16105).
digit(21995, 7).
initiatedAtNoise(sequence3 = false, 16106).
digit(10677, 2).
initiatedAtNoise(sequence1 = true, 16107).
digit(5028, 5).
initiatedAtNoise(sequence2 = false, 16108).
digit(20141, 5).
initiatedAt(sequence2 = false, 16109).
digit(2693, 9).
initiatedAtNoise(sequence4 = false, 16110).
digit(30561, 9).
initiatedAt(sequence4 = false, 16111).
digit(513, 3).
initiatedAtNoise(sequence1 = false, 16112).
digit(30148, 7).
initiatedAtNoise(sequence3 = false, 16113).
digit(29478, 9).
initiatedAtNoise(sequence4 = false, 16114).
digit(28881, 9).
initiatedAt(sequence4 = false, 16115).
digit(2986, 9).
initiatedAt(sequence4 = false, 16116).
digit(28447, 6).
initiatedAtNoise(sequence3 = true, 16117).
digit(7938, 6).
initiatedAt(sequence3 = true, 16118).
digit(18269, 7).
initiatedAtNoise(sequence3 = false, 16119).
digit(12143, 9).
initiatedAtNoise(sequence4 = false, 16120).
digit(18895, 4).
initiatedAtNoise(sequence2 = true, 16121).
digit(18413, 9).
initiatedAtNoise(sequence4 = false, 16122).
digit(5614, 9).
initiatedAt(sequence4 = false, 16123).
digit(12238, 9).
initiatedAt(sequence4 = false, 16124).
digit(19061, 6).
initiatedAtNoise(sequence3 = true, 16125).
digit(13362, 2).
initiatedAtNoise(sequence1 = true, 16126).
digit(5661, 5).
initiatedAtNoise(sequence2 = false, 16127).
digit(18582, 3).
initiatedAtNoise(sequence1 = false, 16128).
digit(22858, 8).
initiatedAtNoise(sequence4 = true, 16129).
digit(6579, 4).
initiatedAtNoise(sequence2 = true, 16130).
digit(28400, 7).
initiatedAtNoise(sequence3 = false, 16131).
digit(19493, 7).
initiatedAt(sequence3 = false, 16132).
digit(29160, 7).
initiatedAt(sequence3 = false, 16133).
digit(26520, 6).
initiatedAtNoise(sequence3 = true, 16134).
digit(26741, 8).
initiatedAtNoise(sequence4 = true, 16135).
digit(19897, 7).
initiatedAtNoise(sequence3 = false, 16136).
digit(8728, 9).
initiatedAtNoise(sequence4 = false, 16137).
digit(8536, 8).
initiatedAtNoise(sequence4 = true, 16138).
digit(21992, 4).
initiatedAtNoise(sequence2 = true, 16139).
digit(8657, 5).
initiatedAtNoise(sequence2 = false, 16140).
digit(7457, 8).
initiatedAtNoise(sequence4 = true, 16141).
digit(25053, 0).
initiatedAtNoise(sequence0 = true, 16142).
digit(18913, 8).
initiatedAtNoise(sequence4 = true, 16143).
digit(7664, 7).
initiatedAtNoise(sequence3 = false, 16144).
digit(12874, 9).
initiatedAtNoise(sequence4 = false, 16145).
digit(7651, 2).
initiatedAtNoise(sequence1 = true, 16146).
digit(32308, 7).
initiatedAtNoise(sequence3 = false, 16147).
digit(3961, 7).
initiatedAt(sequence3 = false, 16148).
digit(23847, 7).
initiatedAt(sequence3 = false, 16149).
digit(16262, 5).
initiatedAtNoise(sequence2 = false, 16150).
digit(1738, 6).
initiatedAtNoise(sequence3 = true, 16151).
digit(14343, 6).
initiatedAt(sequence3 = true, 16152).
digit(26816, 4).
initiatedAtNoise(sequence2 = true, 16153).
digit(26959, 3).
initiatedAtNoise(sequence1 = false, 16154).
digit(23435, 6).
initiatedAtNoise(sequence3 = true, 16155).
digit(5743, 7).
initiatedAtNoise(sequence3 = false, 16156).
digit(27386, 8).
initiatedAtNoise(sequence4 = true, 16157).
digit(870, 9).
initiatedAtNoise(sequence4 = false, 16158).
digit(30803, 9).
initiatedAt(sequence4 = false, 16159).
digit(28146, 8).
initiatedAtNoise(sequence4 = true, 16160).
digit(15852, 9).
initiatedAtNoise(sequence4 = false, 16161).
digit(28765, 7).
initiatedAtNoise(sequence3 = false, 16162).
digit(31533, 4).
initiatedAtNoise(sequence2 = true, 16163).
digit(25653, 4).
initiatedAt(sequence2 = true, 16164).
digit(5074, 5).
initiatedAtNoise(sequence2 = false, 16165).
digit(10687, 6).
initiatedAtNoise(sequence3 = true, 16166).
digit(22231, 2).
initiatedAtNoise(sequence1 = true, 16167).
digit(955, 2).
initiatedAt(sequence1 = true, 16168).
digit(23610, 2).
initiatedAt(sequence1 = true, 16169).
digit(24552, 7).
initiatedAtNoise(sequence3 = false, 16170).
digit(11915, 6).
initiatedAtNoise(sequence3 = true, 16171).
digit(14957, 5).
initiatedAtNoise(sequence2 = false, 16172).
digit(32416, 6).
initiatedAtNoise(sequence3 = true, 16173).
digit(12204, 4).
initiatedAtNoise(sequence2 = true, 16174).
digit(8849, 9).
initiatedAtNoise(sequence4 = false, 16175).
digit(319, 9).
initiatedAt(sequence4 = false, 16176).
digit(27305, 7).
initiatedAtNoise(sequence3 = false, 16177).
digit(14305, 3).
initiatedAtNoise(sequence1 = false, 16178).
digit(1359, 7).
initiatedAtNoise(sequence3 = false, 16179).
digit(24821, 4).
initiatedAtNoise(sequence2 = true, 16180).
digit(11551, 4).
initiatedAt(sequence2 = true, 16181).
digit(24326, 8).
initiatedAtNoise(sequence4 = true, 16182).
digit(12905, 3).
initiatedAtNoise(sequence1 = false, 16183).
digit(12000, 5).
initiatedAtNoise(sequence2 = false, 16184).
digit(1719, 7).
initiatedAtNoise(sequence3 = false, 16185).
digit(7024, 7).
initiatedAt(sequence3 = false, 16186).
digit(29054, 9).
initiatedAtNoise(sequence4 = false, 16187).
digit(8284, 6).
initiatedAtNoise(sequence3 = true, 16188).
digit(4241, 9).
initiatedAtNoise(sequence4 = false, 16189).
digit(13698, 8).
initiatedAtNoise(sequence4 = true, 16190).
digit(31261, 8).
initiatedAt(sequence4 = true, 16191).
digit(17594, 7).
initiatedAtNoise(sequence3 = false, 16192).
digit(4279, 1).
initiatedAtNoise(sequence0 = false, 16193).
digit(26989, 9).
initiatedAtNoise(sequence4 = false, 16194).
digit(6717, 7).
initiatedAtNoise(sequence3 = false, 16195).
digit(26387, 8).
initiatedAtNoise(sequence4 = true, 16196).
digit(498, 6).
initiatedAtNoise(sequence3 = true, 16197).
digit(20758, 6).
initiatedAt(sequence3 = true, 16198).
digit(23359, 1).
initiatedAtNoise(sequence0 = false, 16199).
digit(15354, 3).
initiatedAtNoise(sequence1 = false, 16200).
digit(7617, 3).
initiatedAt(sequence1 = false, 16201).
digit(7207, 7).
initiatedAtNoise(sequence3 = false, 16202).
digit(20596, 4).
initiatedAtNoise(sequence2 = true, 16203).
digit(21504, 8).
initiatedAtNoise(sequence4 = true, 16204).
digit(6559, 8).
initiatedAt(sequence4 = true, 16205).
digit(20089, 8).
initiatedAt(sequence4 = true, 16206).
digit(6664, 9).
initiatedAtNoise(sequence4 = false, 16207).
digit(18733, 4).
initiatedAtNoise(sequence2 = true, 16208).
digit(21178, 7).
initiatedAtNoise(sequence3 = false, 16209).
digit(14423, 6).
initiatedAtNoise(sequence3 = true, 16210).
digit(6226, 7).
initiatedAtNoise(sequence3 = false, 16211).
digit(6132, 7).
initiatedAt(sequence3 = false, 16212).
digit(3254, 4).
initiatedAtNoise(sequence2 = true, 16213).
digit(14515, 7).
initiatedAtNoise(sequence3 = false, 16214).
digit(25401, 4).
initiatedAtNoise(sequence2 = true, 16215).
digit(15742, 7).
initiatedAtNoise(sequence3 = false, 16216).
digit(32452, 6).
initiatedAtNoise(sequence3 = true, 16217).
digit(21069, 8).
initiatedAtNoise(sequence4 = true, 16218).
digit(31158, 9).
initiatedAtNoise(sequence4 = false, 16219).
digit(17254, 7).
initiatedAtNoise(sequence3 = false, 16220).
digit(8838, 9).
initiatedAtNoise(sequence4 = false, 16221).
digit(14180, 9).
initiatedAt(sequence4 = false, 16222).
digit(22466, 9).
initiatedAt(sequence4 = false, 16223).
digit(10442, 5).
initiatedAtNoise(sequence2 = false, 16224).
digit(25700, 7).
initiatedAtNoise(sequence3 = false, 16225).
digit(14620, 0).
initiatedAtNoise(sequence0 = true, 16226).
digit(9851, 4).
initiatedAtNoise(sequence2 = true, 16227).
digit(14940, 8).
initiatedAtNoise(sequence4 = true, 16228).
digit(12823, 8).
initiatedAt(sequence4 = true, 16229).
digit(23816, 9).
initiatedAtNoise(sequence4 = false, 16230).
digit(27602, 9).
initiatedAt(sequence4 = false, 16231).
digit(26893, 7).
initiatedAtNoise(sequence3 = false, 16232).
digit(5448, 8).
initiatedAtNoise(sequence4 = true, 16233).
digit(16432, 5).
initiatedAtNoise(sequence2 = false, 16234).
digit(1875, 8).
initiatedAtNoise(sequence4 = true, 16235).
digit(15710, 0).
initiatedAtNoise(sequence0 = true, 16236).
digit(23024, 9).
initiatedAtNoise(sequence4 = false, 16237).
digit(22369, 8).
initiatedAtNoise(sequence4 = true, 16238).
digit(17276, 9).
initiatedAtNoise(sequence4 = false, 16239).
digit(13594, 9).
initiatedAt(sequence4 = false, 16240).
digit(28428, 8).
initiatedAtNoise(sequence4 = true, 16241).
digit(30593, 7).
initiatedAtNoise(sequence3 = false, 16242).
digit(27325, 5).
initiatedAtNoise(sequence2 = false, 16243).
digit(18449, 0).
initiatedAtNoise(sequence0 = true, 16244).
digit(9521, 4).
initiatedAtNoise(sequence2 = true, 16245).
digit(12286, 7).
initiatedAtNoise(sequence3 = false, 16246).
digit(27778, 2).
initiatedAtNoise(sequence1 = true, 16247).
digit(19612, 8).
initiatedAtNoise(sequence4 = true, 16248).
digit(31961, 6).
initiatedAtNoise(sequence3 = true, 16249).
digit(31648, 9).
initiatedAtNoise(sequence4 = false, 16250).
digit(16947, 8).
initiatedAtNoise(sequence4 = true, 16251).
digit(22449, 8).
initiatedAt(sequence4 = true, 16252).
digit(10138, 4).
initiatedAtNoise(sequence2 = true, 16253).
digit(16452, 2).
initiatedAtNoise(sequence1 = true, 16254).
digit(3597, 8).
initiatedAtNoise(sequence4 = true, 16255).
digit(22473, 9).
initiatedAtNoise(sequence4 = false, 16256).
digit(39, 6).
initiatedAtNoise(sequence3 = true, 16257).
digit(9266, 8).
initiatedAtNoise(sequence4 = true, 16258).
digit(1858, 6).
initiatedAtNoise(sequence3 = true, 16259).
digit(6488, 9).
initiatedAtNoise(sequence4 = false, 16260).
digit(4920, 4).
initiatedAtNoise(sequence2 = true, 16261).
digit(7539, 7).
initiatedAtNoise(sequence3 = false, 16262).
digit(7657, 5).
initiatedAtNoise(sequence2 = false, 16263).
digit(5411, 8).
initiatedAtNoise(sequence4 = true, 16264).
digit(7592, 5).
initiatedAtNoise(sequence2 = false, 16265).
digit(20641, 3).
initiatedAtNoise(sequence1 = false, 16266).
digit(18872, 8).
initiatedAtNoise(sequence4 = true, 16267).
digit(20321, 8).
initiatedAt(sequence4 = true, 16268).
digit(17017, 8).
initiatedAt(sequence4 = true, 16269).
digit(5099, 3).
initiatedAtNoise(sequence1 = false, 16270).
digit(7737, 7).
initiatedAtNoise(sequence3 = false, 16271).
digit(3145, 2).
initiatedAtNoise(sequence1 = true, 16272).
digit(19241, 3).
initiatedAtNoise(sequence1 = false, 16273).
digit(483, 1).
initiatedAtNoise(sequence0 = false, 16274).
digit(21060, 6).
initiatedAtNoise(sequence3 = true, 16275).
digit(27641, 7).
initiatedAtNoise(sequence3 = false, 16276).
digit(13927, 6).
