digit(14564, 0).
digit(39896, 1).
digit(35485, 0).
digit(41126, 0).
digit(20987, 1).
digit(943, 0).
digit(27885, 1).
digit(59391, 1).
digit(20322, 1).
digit(47527, 1).
digit(51228, 0).
digit(43610, 0).
digit(50678, 1).
digit(52955, 0).
digit(56208, 1).
digit(7183, 0).
digit(12008, 0).
digit(32800, 0).
digit(55358, 1).
digit(44524, 1).
digit(1012, 1).
digit(58012, 0).
digit(48848, 1).
digit(23240, 1).
digit(77, 1).
digit(32530, 1).
digit(59527, 1).
digit(17847, 1).
digit(27793, 1).
digit(38709, 1).
digit(6094, 0).
digit(13950, 1).
digit(31421, 1).
digit(29375, 1).
digit(54164, 1).
digit(42579, 0).
digit(37200, 1).
digit(28367, 1).
digit(22972, 1).
digit(53814, 0).
digit(41989, 0).
digit(22888, 1).
digit(23665, 1).
digit(51404, 0).
digit(49243, 0).
digit(6116, 1).
digit(58810, 1).
digit(19179, 0).
digit(25129, 1).
digit(53432, 0).
digit(54459, 0).
digit(34778, 1).
digit(54784, 1).
digit(32660, 1).
digit(59932, 1).
digit(16869, 1).
digit(53270, 0).
digit(21492, 1).
digit(56318, 0).
digit(7753, 0).
digit(13044, 0).
digit(57761, 1).
digit(16031, 0).
digit(43705, 1).
digit(16236, 1).
digit(59418, 0).
digit(6023, 0).
digit(44891, 1).
digit(36433, 1).
digit(12791, 1).
digit(10842, 1).
digit(45402, 0).
digit(37653, 0).
digit(9215, 0).
digit(28763, 0).
digit(4554, 1).
digit(54269, 1).
digit(9697, 1).
digit(14282, 0).
digit(16914, 1).
digit(23557, 0).
digit(33949, 1).
digit(55556, 0).
digit(28153, 1).
digit(58229, 0).
digit(2876, 1).
digit(34938, 1).
digit(51167, 0).
digit(59952, 0).
digit(55449, 1).
digit(40045, 1).
digit(32378, 1).
digit(3197, 1).
digit(34590, 1).
digit(59200, 1).
digit(18664, 1).
digit(59452, 0).
digit(32131, 0).
digit(30146, 1).
digit(11391, 0).
digit(25934, 1).
digit(11973, 0).
digit(54421, 0).
digit(6736, 1).
digit(7572, 1).
digit(54939, 0).
digit(35782, 0).
digit(52454, 1).
digit(58203, 1).
digit(31019, 1).
digit(57644, 1).
digit(6413, 1).
digit(57283, 1).
digit(37742, 1).
digit(11694, 0).
digit(30238, 1).
digit(32439, 1).
digit(50101, 0).
digit(44454, 1).
digit(7421, 1).
digit(4120, 1).
digit(31237, 1).
digit(37513, 1).
digit(37138, 1).
digit(35197, 1).
digit(4347, 0).
digit(50586, 0).
digit(14571, 1).
digit(47552, 0).
digit(10176, 0).
digit(14995, 1).
digit(50158, 1).
digit(50042, 0).
digit(6619, 0).
digit(55048, 0).
digit(4356, 0).
digit(35050, 0).
digit(49774, 0).
digit(5275, 0).
digit(48074, 1).
digit(44551, 0).
digit(34849, 1).
digit(33392, 0).
digit(20884, 1).
digit(44046, 1).
digit(6083, 1).
digit(48583, 1).
digit(45511, 0).
digit(18703, 0).
digit(12042, 1).
digit(14419, 0).
digit(37461, 1).
digit(48306, 1).
digit(8449, 0).
digit(26761, 0).
digit(14089, 0).
digit(1321, 1).
digit(44451, 0).
digit(41954, 1).
digit(44887, 1).
digit(849, 0).
digit(4115, 0).
digit(48390, 1).
digit(23821, 0).
digit(15266, 1).
digit(21809, 0).
digit(19376, 0).
digit(40908, 1).
digit(41492, 1).
digit(51767, 1).
digit(17581, 0).
digit(2435, 0).
digit(52362, 1).
digit(52673, 0).
digit(3111, 1).
digit(17058, 1).
digit(17554, 1).
digit(27911, 0).
digit(957, 0).
digit(56902, 1).
digit(13882, 1).
digit(57221, 0).
digit(17009, 0).
digit(54982, 0).
digit(56633, 1).
digit(16159, 1).
digit(39906, 0).
digit(46470, 1).
digit(23703, 1).
digit(14649, 0).
digit(21703, 0).
digit(32859, 1).
digit(43652, 1).
digit(14959, 0).
digit(26073, 0).
digit(41623, 1).
digit(10267, 1).
digit(53604, 1).
digit(38722, 0).
digit(28230, 0).
digit(40142, 1).
digit(18759, 0).
digit(5477, 1).
digit(42026, 1).
digit(35959, 0).
digit(49214, 0).
digit(11320, 0).
digit(6665, 1).
digit(57797, 1).
digit(51303, 0).
digit(41104, 1).
digit(6076, 0).
digit(48461, 1).
digit(57037, 1).
digit(59616, 1).
digit(41823, 1).
digit(57296, 0).
digit(52832, 0).
digit(55656, 0).
digit(45417, 0).
digit(2776, 1).
digit(22932, 0).
digit(49974, 0).
digit(23378, 0).
digit(34771, 0).
digit(20751, 0).
digit(52586, 1).
digit(19613, 1).
digit(7631, 1).
digit(9292, 1).
digit(7603, 1).
digit(23059, 1).
digit(21137, 0).
digit(14724, 1).
digit(37809, 1).
digit(6663, 0).
digit(2462, 1).
digit(11057, 1).
digit(44326, 0).
digit(19935, 0).
digit(55543, 1).
digit(28840, 0).
digit(55576, 0).
digit(27789, 1).
digit(23818, 1).
digit(46679, 1).
digit(21535, 1).
digit(34172, 0).
digit(50331, 0).
digit(42559, 0).
digit(38436, 1).
digit(6698, 1).
digit(31166, 1).
digit(10645, 0).
digit(27871, 1).
digit(31116, 0).
digit(22671, 1).
digit(12477, 0).
digit(28961, 1).
digit(19510, 1).
digit(14971, 0).
digit(24102, 1).
digit(58789, 1).
digit(12539, 1).
digit(42599, 0).
digit(30909, 1).
digit(24858, 0).
digit(30043, 1).
digit(1195, 0).
digit(41031, 1).
digit(33831, 0).
digit(56377, 0).
digit(52888, 1).
digit(16262, 1).
digit(14268, 1).
digit(37303, 0).
digit(40091, 0).
digit(33279, 1).
digit(47442, 1).
digit(39854, 0).
digit(27284, 1).
digit(42332, 1).
digit(15929, 1).
digit(6615, 0).
digit(17051, 0).
digit(52039, 0).
digit(7176, 1).
digit(34010, 1).
digit(55901, 1).
digit(24126, 1).
digit(35282, 0).
digit(15064, 0).
digit(2918, 1).
digit(8451, 1).
digit(24615, 0).
digit(59313, 0).
digit(4924, 1).
digit(43633, 1).
digit(8836, 1).
digit(26401, 1).
digit(19894, 1).
digit(19612, 0).
digit(58963, 1).
digit(39075, 0).
digit(16971, 1).
digit(47247, 0).
digit(3035, 0).
digit(32446, 1).
digit(39498, 0).
digit(34358, 0).
digit(14734, 1).
digit(51372, 1).
digit(15427, 1).
digit(50123, 0).
digit(13090, 1).
digit(26096, 1).
digit(28827, 1).
digit(29243, 0).
digit(56572, 1).
digit(36138, 0).
digit(20961, 1).
digit(53930, 1).
digit(16705, 0).
digit(40286, 0).
digit(33166, 1).
digit(121, 0).
digit(26507, 0).
digit(12158, 1).
digit(29658, 1).
digit(15133, 0).
digit(49304, 0).
digit(32554, 1).
digit(16153, 1).
digit(32295, 1).
digit(28030, 0).
digit(5144, 0).
digit(59148, 0).
digit(29323, 1).
digit(21299, 0).
digit(24075, 0).
digit(7877, 1).
digit(56707, 0).
digit(33841, 1).
digit(29039, 0).
digit(43020, 0).
digit(59902, 1).
digit(9354, 1).
digit(59230, 1).
digit(51447, 1).
digit(50909, 0).
digit(43050, 0).
digit(21818, 1).
digit(34166, 1).
digit(47850, 1).
digit(42690, 1).
digit(42865, 0).
digit(22087, 1).
digit(3067, 0).
digit(859, 0).
digit(33078, 0).
digit(38317, 1).
digit(52046, 1).
digit(39052, 1).
digit(4773, 0).
digit(57359, 0).
digit(48200, 0).
digit(42270, 0).
digit(17187, 0).
digit(42608, 0).
digit(35737, 1).
digit(41669, 1).
digit(553, 1).
digit(21094, 1).
digit(42630, 1).
digit(43811, 0).
digit(22510, 0).
digit(21618, 1).
digit(56834, 1).
digit(10537, 1).
digit(6443, 1).
digit(11152, 1).
digit(28875, 0).
digit(54272, 0).
digit(55242, 0).
digit(5298, 0).
digit(9877, 0).
digit(2873, 0).
digit(23751, 1).
digit(42859, 1).
digit(53058, 1).
digit(27684, 1).
digit(53535, 0).
digit(53994, 0).
digit(49559, 1).
digit(58260, 1).
digit(53615, 0).
digit(12927, 0).
digit(38415, 1).
digit(47837, 1).
digit(13973, 1).
digit(42658, 0).
digit(31945, 1).
digit(21191, 0).
digit(50057, 0).
digit(56016, 1).
digit(56081, 1).
digit(56444, 0).
digit(56639, 0).
digit(47644, 1).
digit(10684, 1).
digit(36646, 0).
digit(29544, 1).
digit(4270, 0).
digit(11615, 0).
digit(29615, 1).
digit(1277, 1).
digit(23728, 0).
digit(35404, 1).
digit(6400, 0).
digit(45131, 1).
digit(35669, 1).
digit(33428, 1).
digit(23176, 1).
digit(51629, 0).
digit(39776, 1).
digit(1709, 0).
digit(41506, 0).
digit(12407, 1).
digit(1798, 0).
digit(19897, 1).
digit(45290, 1).
digit(56423, 1).
digit(44359, 1).
digit(41038, 0).
digit(5285, 0).
digit(1331, 1).
digit(17828, 0).
digit(40468, 1).
digit(41368, 0).
digit(35006, 1).
digit(52648, 1).
digit(21612, 0).
digit(49943, 1).
digit(7687, 0).
digit(32187, 1).
digit(25278, 0).
digit(11071, 0).
digit(20658, 0).
digit(28971, 0).
digit(36484, 0).
digit(10914, 0).
digit(31348, 1).
digit(32808, 1).
digit(30427, 1).
digit(44363, 0).
digit(17650, 1).
digit(4852, 0).
digit(8093, 0).
digit(42893, 1).
digit(56010, 1).
digit(53833, 1).
digit(47042, 0).
digit(1530, 0).
digit(56129, 0).
digit(37482, 1).
digit(58170, 0).
digit(10259, 0).
digit(53436, 1).
digit(10838, 1).
digit(4960, 1).
digit(15669, 1).
digit(49534, 1).
digit(44966, 1).
digit(18540, 1).
digit(19008, 0).
digit(46183, 0).
digit(50572, 1).
digit(42974, 1).
digit(2654, 1).
digit(21078, 0).
digit(39631, 0).
digit(13129, 1).
digit(4865, 1).
digit(33921, 0).
digit(40015, 1).
digit(27411, 0).
digit(14986, 1).
digit(59266, 1).
digit(21985, 0).
digit(58658, 0).
digit(48897, 1).
digit(20012, 0).
digit(57412, 1).
digit(676, 1).
digit(6052, 1).
digit(10334, 0).
digit(46653, 0).
digit(48929, 0).
digit(23614, 1).
digit(18852, 1).
digit(8016, 0).
digit(21279, 0).
digit(57020, 0).
digit(57287, 1).
digit(23612, 1).
digit(47429, 1).
digit(44325, 0).
digit(48395, 1).
digit(56914, 0).
digit(9734, 1).
digit(30665, 0).
digit(10530, 0).
digit(13215, 0).
digit(57408, 0).
digit(552, 1).
digit(6757, 0).
digit(6103, 0).
digit(16674, 1).
digit(43500, 1).
digit(21256, 0).
digit(14402, 0).
digit(33012, 1).
digit(34852, 1).
digit(44399, 0).
digit(48438, 0).
digit(9942, 1).
digit(57977, 0).
digit(11360, 1).
digit(25864, 1).
digit(4225, 1).
digit(35552, 1).
digit(51499, 0).
digit(24863, 1).
digit(32133, 1).
digit(35912, 1).
digit(6607, 0).
digit(49817, 1).
digit(3800, 1).
digit(9455, 0).
digit(37189, 0).
digit(52691, 0).
digit(689, 0).
digit(38769, 1).
digit(13788, 1).
digit(7648, 0).
digit(37741, 1).
digit(47905, 1).
digit(29986, 1).
digit(16495, 1).
digit(53012, 1).
digit(46372, 1).
digit(15344, 0).
digit(55596, 1).
digit(42625, 1).
digit(18444, 1).
digit(39684, 1).
digit(9902, 1).
digit(6181, 1).
digit(52628, 0).
digit(42614, 0).
digit(22954, 0).
digit(28545, 1).
digit(47073, 0).
digit(22106, 1).
digit(39160, 1).
digit(58689, 1).
digit(52020, 1).
digit(25707, 0).
digit(18886, 1).
digit(58147, 1).
digit(20681, 0).
digit(42242, 1).
digit(13581, 1).
digit(28165, 0).
digit(37510, 0).
digit(4340, 0).
digit(55324, 1).
digit(11677, 1).
digit(53041, 1).
digit(19765, 1).
digit(49027, 0).
digit(39898, 0).
digit(45748, 0).
digit(47740, 0).
digit(53256, 0).
digit(24807, 0).
digit(11222, 0).
digit(6968, 0).
digit(54445, 0).
digit(9934, 0).
digit(54232, 0).
digit(36625, 1).
digit(43426, 1).
digit(43593, 0).
digit(81, 0).
digit(23118, 1).
digit(2663, 1).
digit(23991, 0).
digit(36811, 1).
digit(38413, 1).
digit(5271, 1).
digit(36373, 1).
digit(58083, 1).
digit(48851, 1).
digit(24879, 1).
digit(49557, 1).
digit(24090, 1).
digit(39861, 0).
digit(12178, 1).
digit(32296, 1).
digit(19145, 1).
digit(11200, 1).
digit(7185, 1).
digit(46785, 0).
digit(34418, 1).
digit(51623, 0).
digit(19798, 0).
digit(29052, 0).
digit(48554, 0).
digit(5425, 1).
digit(36947, 1).
digit(31392, 0).
digit(33172, 0).
digit(34950, 1).
digit(52657, 1).
digit(42867, 0).
digit(48196, 0).
digit(48908, 1).
digit(51882, 1).
digit(19818, 0).
digit(17459, 1).
digit(10732, 0).
digit(56965, 1).
digit(15684, 1).
digit(35435, 1).
digit(4653, 0).
digit(29471, 0).
digit(11982, 1).
digit(53185, 0).
digit(34168, 1).
digit(345, 1).
digit(51493, 1).
digit(39354, 1).
digit(4137, 1).
digit(35320, 0).
digit(58610, 1).
digit(6394, 0).
digit(39057, 1).
digit(15910, 0).
digit(33703, 0).
digit(52323, 0).
digit(22490, 1).
digit(19646, 0).
digit(43081, 0).
digit(59541, 0).
digit(10625, 0).
digit(7458, 0).
digit(36997, 1).
digit(41715, 1).
digit(49612, 1).
digit(56429, 0).
digit(21398, 1).
digit(9643, 1).
digit(25057, 1).
digit(1000, 0).
digit(20146, 1).
digit(48121, 0).
digit(14269, 0).
digit(11728, 1).
digit(40987, 1).
digit(23037, 1).
digit(14860, 1).
digit(51828, 0).
digit(303, 0).
digit(59023, 0).
digit(32953, 0).
digit(24143, 1).
digit(54692, 1).
digit(17759, 1).
digit(37571, 0).
digit(4775, 1).
digit(9083, 0).
digit(34926, 1).
digit(24086, 1).
digit(51809, 0).
digit(12071, 1).
digit(17977, 0).
digit(15042, 0).
digit(57684, 1).
digit(15275, 0).
digit(9264, 1).
digit(32449, 1).
digit(45556, 1).
digit(48664, 1).
digit(28414, 0).
digit(5321, 0).
digit(40969, 0).
digit(20829, 1).
digit(184, 1).
digit(38538, 1).
digit(41634, 0).
digit(52813, 0).
digit(2012, 1).
digit(2396, 0).
digit(6593, 0).
digit(27089, 0).
digit(21740, 1).
digit(7039, 1).
digit(59497, 0).
digit(21954, 0).
digit(56471, 1).
digit(19459, 0).
digit(51149, 1).
digit(22777, 0).
digit(23679, 0).
digit(48900, 1).
digit(13630, 1).
digit(34655, 1).
digit(19180, 0).
digit(43497, 0).
digit(5789, 1).
digit(23841, 1).
digit(21908, 1).
digit(447, 1).
digit(26923, 0).
digit(23044, 0).
digit(19133, 0).
digit(49113, 1).
digit(40218, 0).
digit(22095, 1).
digit(40336, 0).
digit(8180, 1).
digit(39531, 0).
digit(47097, 1).
digit(58017, 1).
digit(55767, 1).
digit(38951, 1).
digit(1452, 1).
digit(52428, 0).
digit(44826, 0).
digit(45029, 1).
digit(48916, 1).
digit(57997, 1).
digit(24208, 1).
digit(11335, 0).
digit(4749, 0).
digit(33937, 1).
digit(11229, 1).
digit(42462, 1).
digit(10885, 1).
digit(21958, 1).
digit(28090, 1).
digit(57201, 0).
digit(51290, 0).
digit(23290, 1).
digit(30787, 0).
digit(45540, 0).
digit(36414, 0).
digit(14892, 1).
digit(46303, 0).
digit(23369, 1).
digit(52498, 1).
digit(28835, 0).
digit(54728, 0).
digit(29498, 0).
digit(55501, 0).
digit(21990, 1).
digit(4023, 0).
digit(4748, 0).
digit(17411, 0).
digit(53685, 0).
digit(19724, 1).
digit(48411, 1).
digit(31895, 0).
digit(6302, 0).
digit(20627, 1).
digit(39483, 0).
digit(40796, 1).
digit(16415, 0).
digit(40971, 1).
digit(12809, 1).
digit(10399, 1).
digit(7303, 1).
digit(39819, 1).
digit(7597, 0).
digit(52289, 0).
digit(49731, 1).
digit(16508, 1).
digit(54708, 1).
digit(24355, 1).
digit(47976, 0).
digit(37725, 1).
digit(37102, 1).
digit(47784, 1).
digit(47816, 0).
digit(46342, 1).
digit(54434, 1).
digit(40303, 0).
digit(36919, 0).
digit(55986, 0).
digit(13399, 1).
digit(39554, 1).
digit(23775, 1).
digit(44317, 1).
digit(25397, 1).
digit(8763, 0).
digit(9903, 1).
digit(16348, 1).
digit(20772, 1).
digit(31084, 1).
digit(22168, 1).
digit(14877, 0).
digit(6586, 1).
digit(44692, 0).
digit(44038, 1).
digit(3898, 1).
digit(13974, 1).
digit(53273, 1).
digit(25981, 1).
digit(15868, 0).
digit(52133, 0).
digit(1517, 0).
digit(12690, 0).
digit(21765, 1).
digit(44725, 1).
digit(18906, 1).
digit(56737, 1).
digit(20801, 0).
digit(53849, 1).
digit(53563, 1).
digit(58718, 0).
digit(37012, 1).
digit(47957, 0).
digit(47118, 1).
digit(32130, 0).
digit(14481, 0).
digit(49739, 0).
digit(53804, 1).
digit(5194, 0).
digit(48183, 1).
digit(1734, 1).
digit(56490, 1).
digit(38398, 1).
digit(15692, 0).
digit(52431, 1).
digit(28203, 0).
digit(35168, 1).
digit(49601, 0).
digit(52119, 1).
digit(13126, 0).
digit(19682, 0).
digit(18509, 0).
digit(49419, 0).
digit(35527, 1).
digit(32869, 0).
digit(37647, 0).
digit(26587, 1).
digit(28457, 0).
digit(13798, 0).
digit(17122, 0).
digit(18462, 0).
digit(11439, 1).
digit(2858, 1).
digit(13459, 0).
digit(39850, 0).
digit(53341, 1).
digit(34373, 1).
digit(28510, 0).
digit(37816, 1).
digit(33861, 1).
digit(31498, 1).
digit(57830, 1).
digit(22378, 0).
digit(50652, 1).
digit(13029, 0).
digit(1868, 0).
digit(17106, 0).
digit(35299, 1).
digit(53562, 0).
digit(49706, 1).
digit(56328, 1).
digit(52934, 0).
digit(16803, 0).
digit(12314, 1).
digit(43570, 1).
digit(42771, 0).
digit(35680, 0).
digit(58376, 0).
digit(55635, 1).
digit(17022, 1).
digit(36241, 0).
digit(18337, 0).
digit(54235, 0).
digit(24626, 1).
digit(13583, 0).
digit(53533, 0).
digit(177, 1).
digit(22707, 0).
digit(25892, 0).
digit(34359, 1).
digit(28855, 0).
digit(51774, 0).
digit(41418, 1).
digit(8979, 0).
digit(40412, 0).
digit(11701, 0).
digit(29497, 0).
digit(41386, 1).
digit(47419, 0).
digit(9966, 0).
digit(7222, 1).
digit(28622, 1).
digit(56689, 1).
digit(46763, 0).
digit(33257, 0).
digit(36892, 1).
digit(33230, 0).
digit(43790, 1).
digit(39115, 0).
digit(37661, 1).
digit(35712, 0).
digit(32204, 1).
digit(17240, 1).
digit(33042, 0).
digit(40377, 1).
digit(57298, 0).
digit(28072, 0).
digit(3889, 1).
digit(2260, 1).
digit(36304, 0).
digit(37529, 0).
digit(10468, 1).
digit(30044, 0).
digit(58454, 0).
digit(51466, 0).
digit(49964, 1).
digit(59519, 1).
digit(53049, 1).
digit(52716, 0).
digit(22045, 1).
digit(14179, 0).
digit(30381, 1).
digit(46289, 0).
digit(11272, 1).
digit(251, 1).
digit(49420, 1).
digit(16012, 1).
digit(19769, 0).
digit(39805, 1).
digit(49075, 0).
digit(13390, 1).
digit(57865, 1).
digit(53593, 1).
digit(47997, 0).
digit(29114, 1).
digit(15786, 1).
digit(15015, 0).
digit(33310, 1).
digit(8660, 1).
digit(31365, 1).
digit(22628, 1).
digit(58995, 1).
digit(14278, 0).
digit(7622, 1).
digit(57948, 1).
digit(42404, 1).
digit(56347, 0).
digit(1681, 1).
digit(28828, 1).
digit(31081, 1).
digit(34179, 1).
digit(56217, 0).
digit(29755, 0).
digit(55127, 1).
digit(10602, 1).
digit(2166, 1).
digit(25473, 1).
digit(15885, 1).
digit(31511, 1).
digit(15536, 1).
digit(53670, 0).
digit(54716, 1).
digit(53957, 0).
digit(31502, 0).
digit(57693, 0).
digit(37972, 1).
digit(18270, 1).
digit(31447, 1).
digit(1346, 0).
digit(11543, 1).
digit(21424, 1).
digit(41030, 0).
digit(20760, 1).
digit(35697, 0).
digit(29173, 1).
digit(6819, 0).
digit(46516, 0).
digit(44994, 1).
digit(59730, 0).
digit(36620, 0).
digit(44951, 0).
digit(56291, 1).
digit(43948, 1).
digit(39555, 1).
digit(54941, 0).
digit(24376, 1).
digit(4389, 0).
digit(54438, 1).
digit(42111, 0).
digit(52244, 1).
digit(33535, 1).
digit(11060, 0).
digit(5691, 1).
digit(51784, 1).
digit(16204, 1).
digit(37511, 0).
digit(11422, 0).
digit(2058, 0).
digit(28738, 1).
digit(41971, 1).
digit(18093, 0).
digit(1069, 1).
digit(11835, 1).
digit(52698, 0).
digit(46905, 0).
digit(58355, 1).
digit(6165, 1).
digit(32863, 1).
digit(39944, 0).
digit(55175, 1).
digit(59477, 0).
digit(30749, 1).
digit(59768, 1).
digit(18019, 1).
digit(4216, 0).
digit(45823, 0).
digit(31288, 0).
digit(38850, 0).
digit(9166, 0).
digit(7052, 0).
digit(13790, 1).
digit(7993, 1).
digit(7630, 1).
digit(14613, 0).
digit(30261, 1).
digit(56576, 1).
digit(39846, 1).
digit(36608, 1).
digit(36273, 1).
digit(1200, 1).
digit(23308, 1).
digit(12666, 0).
digit(39707, 1).
digit(34329, 1).
digit(16536, 1).
digit(59653, 0).
digit(2151, 1).
digit(19369, 0).
digit(19261, 0).
digit(30939, 0).
digit(36469, 1).
digit(24892, 0).
digit(40778, 0).
digit(8430, 1).
digit(56533, 0).
digit(59694, 1).
digit(23120, 0).
digit(45434, 0).
digit(48267, 0).
digit(18247, 0).
digit(16259, 1).
digit(43595, 1).
digit(15407, 0).
digit(1828, 0).
digit(32096, 1).
digit(42881, 1).
digit(6468, 0).
digit(29939, 1).
digit(44199, 0).
digit(40312, 0).
digit(57738, 1).
digit(27396, 1).
digit(15777, 0).
digit(5342, 0).
digit(39533, 1).
digit(26038, 0).
digit(50952, 1).
digit(21201, 1).
digit(34096, 1).
digit(46158, 1).
digit(42189, 1).
digit(53360, 0).
digit(56984, 0).
digit(5249, 0).
digit(58665, 0).
digit(50667, 1).
digit(53665, 0).
digit(16439, 0).
digit(28357, 0).
digit(17586, 1).
digit(52221, 0).
digit(22632, 1).
digit(42349, 0).
digit(12166, 1).
digit(47977, 1).
digit(15934, 0).
digit(18359, 1).
digit(51758, 0).
digit(17101, 1).
digit(53982, 0).
digit(16634, 0).
digit(58820, 1).
digit(55787, 1).
digit(4082, 0).
digit(58567, 1).
digit(42510, 1).
digit(27665, 1).
digit(712, 0).
digit(8158, 0).
digit(1085, 1).
digit(33175, 1).
digit(41518, 1).
digit(50914, 1).
digit(24357, 1).
digit(10916, 0).
digit(24900, 1).
digit(45861, 1).
digit(55397, 1).
digit(16241, 1).
digit(26420, 1).
digit(13889, 0).
digit(52558, 0).
digit(47910, 1).
digit(35012, 0).
digit(23559, 1).
digit(42227, 0).
digit(12020, 0).
digit(40744, 1).
digit(25227, 1).
digit(3698, 0).
digit(41857, 0).
digit(37950, 0).
digit(4750, 1).
digit(15590, 0).
digit(27924, 1).
digit(41640, 1).
digit(26712, 0).
digit(31195, 0).
digit(38686, 0).
digit(37289, 1).
digit(21088, 1).
digit(19166, 0).
digit(44109, 1).
digit(36741, 0).
digit(10741, 1).
digit(17802, 1).
digit(1197, 1).
digit(556, 1).
digit(36995, 1).
digit(18222, 0).
digit(9404, 1).
digit(22306, 0).
digit(2192, 0).
digit(20369, 0).
digit(56709, 0).
digit(30255, 0).
digit(56835, 0).
digit(52882, 1).
digit(37883, 0).
digit(24636, 0).
digit(20824, 1).
digit(14123, 1).
digit(34091, 1).
digit(27242, 1).
digit(2257, 0).
digit(40132, 1).
digit(40098, 1).
digit(54141, 0).
digit(15316, 1).
digit(24978, 0).
digit(37110, 1).
digit(47327, 1).
digit(11178, 1).
digit(7532, 1).
digit(11661, 0).
digit(38179, 0).
digit(56625, 0).
digit(8855, 0).
digit(59781, 1).
digit(38155, 0).
digit(10773, 0).
digit(26343, 0).
digit(35001, 1).
digit(31393, 0).
digit(35945, 1).
digit(38595, 1).
digit(11794, 0).
digit(23914, 0).
digit(51685, 0).
digit(18442, 1).
digit(26317, 1).
digit(20645, 0).
digit(33238, 0).
digit(34874, 1).
digit(24625, 1).
digit(58180, 0).
digit(50385, 0).
digit(26070, 1).
digit(31526, 1).
digit(16519, 0).
digit(29378, 0).
digit(40801, 0).
digit(29377, 1).
digit(33163, 0).
digit(3693, 0).
digit(57849, 1).
digit(55479, 0).
digit(825, 0).
digit(55083, 1).
digit(41607, 1).
digit(38465, 1).
digit(24343, 0).
digit(7364, 0).
digit(17223, 0).
digit(52278, 1).
digit(42015, 1).
digit(30037, 0).
digit(50582, 1).
digit(26772, 1).
digit(58861, 0).
digit(36797, 0).
digit(28385, 0).
digit(6951, 1).
digit(36380, 1).
digit(19082, 0).
digit(43128, 1).
digit(14161, 0).
digit(35257, 1).
digit(28167, 1).
digit(2745, 0).
digit(6603, 0).
digit(36801, 1).
digit(14098, 1).
digit(1532, 0).
digit(7181, 0).
digit(37179, 1).
digit(17711, 1).
digit(54607, 1).
digit(12568, 0).
digit(1454, 0).
digit(44327, 1).
digit(33558, 1).
digit(34206, 1).
digit(6648, 0).
digit(52562, 1).
digit(51127, 0).
digit(50820, 0).
digit(28412, 0).
digit(41588, 0).
digit(19305, 1).
digit(35995, 1).
digit(4145, 0).
digit(9056, 0).
digit(48765, 1).
digit(39236, 0).
digit(44491, 0).
digit(17726, 0).
digit(16932, 1).
digit(59074, 1).
digit(10861, 0).
digit(57349, 0).
digit(43616, 1).
digit(32358, 1).
digit(21979, 1).
digit(56415, 0).
digit(1665, 1).
digit(22642, 1).
digit(53467, 1).
digit(18590, 0).
digit(56140, 0).
digit(50637, 0).
digit(45433, 1).
digit(58916, 0).
digit(27439, 1).
digit(52627, 1).
digit(16376, 1).
digit(33586, 1).
digit(12141, 1).
digit(17750, 1).
digit(51606, 1).
digit(58402, 0).
digit(41146, 1).
digit(6747, 1).
digit(51041, 0).
digit(14110, 0).
digit(50056, 1).
digit(50200, 0).
digit(41090, 1).
digit(28451, 0).
digit(51468, 1).
digit(40199, 0).
digit(45197, 1).
digit(52811, 1).
digit(23993, 1).
digit(37411, 0).
digit(22373, 0).
digit(38440, 0).
digit(42402, 0).
digit(47709, 1).
digit(30141, 0).
digit(48844, 1).
digit(42849, 1).
digit(59267, 0).
digit(33122, 1).
digit(21945, 0).
digit(57034, 0).
digit(59150, 1).
digit(6823, 0).
digit(15148, 1).
digit(30439, 0).
digit(32899, 0).
digit(19542, 0).
digit(32406, 1).
digit(22978, 0).
digit(12632, 1).
digit(26980, 0).
digit(55345, 0).
digit(33183, 1).
digit(58576, 1).
digit(35281, 1).
digit(50016, 1).
digit(31535, 0).
digit(24913, 0).
digit(57924, 0).
digit(9540, 1).
digit(59688, 1).
digit(31093, 1).
digit(51190, 1).
digit(13916, 0).
digit(7203, 0).
digit(43490, 1).
digit(26262, 0).
digit(20319, 1).
digit(12776, 0).
digit(41353, 0).
digit(4300, 1).
digit(33383, 1).
digit(10301, 1).
digit(3758, 1).
digit(27790, 1).
digit(25847, 1).
digit(6226, 1).
digit(10083, 0).
digit(18991, 0).
digit(6913, 1).
digit(22436, 0).
digit(47396, 0).
digit(41617, 0).
digit(30244, 1).
digit(55621, 1).
digit(47473, 0).
digit(29848, 0).
digit(23273, 0).
digit(47324, 0).
digit(32952, 0).
digit(13413, 1).
digit(8166, 1).
digit(13875, 1).
digit(32462, 1).
digit(47690, 0).
digit(22214, 1).
digit(25937, 1).
digit(5351, 1).
digit(13379, 1).
digit(41585, 1).
digit(46934, 1).
digit(19139, 1).
digit(59114, 1).
digit(31640, 1).
digit(1115, 1).
digit(38976, 1).
digit(24445, 0).
digit(58510, 0).
digit(11172, 0).
digit(45857, 0).
digit(16618, 0).
digit(13314, 0).
digit(249, 0).
digit(47405, 0).
digit(31857, 0).
digit(19760, 0).
digit(15044, 1).
digit(45051, 1).
digit(28245, 1).
digit(10938, 0).
digit(6406, 0).
digit(59929, 0).
digit(26139, 0).
digit(3443, 0).
digit(4162, 1).
digit(43265, 0).
digit(52058, 1).
