digit(27448, 7).
initiatedAtNoise(sequence3 = false, 13613).
digit(18398, 4).
initiatedAtNoise(sequence2 = true, 13614).
digit(17844, 8).
digit(21964, 5).
initiatedAtNoise(sequence2 = false, 13616).
digit(24992, 7).
initiatedAtNoise(sequence3 = false, 13617).
digit(10722, 9).
initiatedAtNoise(sequence4 = false, 13618).
digit(23486, 8).
initiatedAtNoise(sequence4 = true, 13619).
digit(11380, 5).
initiatedAtNoise(sequence2 = false, 13620).
digit(1462, 1).
initiatedAtNoise(sequence0 = false, 13621).
digit(6296, 3).
initiatedAtNoise(sequence1 = false, 13622).
digit(20231, 4).
initiatedAtNoise(sequence2 = true, 13623).
digit(11866, 6).
initiatedAtNoise(sequence3 = true, 13624).
digit(30620, 7).
initiatedAtNoise(sequence3 = false, 13625).
digit(11445, 4).
initiatedAtNoise(sequence2 = true, 13626).
digit(2229, 6).
initiatedAtNoise(sequence3 = true, 13627).
digit(12965, 7).
digit(23022, 9).
digit(688, 7).
initiatedAtNoise(sequence3 = false, 13630).
digit(17643, 7).
initiatedAt(sequence3 = false, 13631).
digit(9042, 2).
initiatedAtNoise(sequence1 = true, 13632).
digit(15485, 9).
digit(30688, 4).
digit(6406, 4).
initiatedAt(sequence2 = true, 13635).
digit(32432, 4).
initiatedAt(sequence2 = true, 13636).
digit(1536, 9).
digit(8832, 8).
initiatedAtNoise(sequence4 = true, 13638).
digit(14174, 6).
initiatedAtNoise(sequence3 = true, 13639).
digit(9402, 6).
initiatedAt(sequence3 = true, 13640).
digit(3346, 4).
digit(12973, 4).
initiatedAt(sequence2 = true, 13642).
digit(19502, 7).
initiatedAtNoise(sequence3 = false, 13643).
digit(12712, 2).
initiatedAtNoise(sequence1 = true, 13644).
digit(29592, 9).
initiatedAtNoise(sequence4 = false, 13645).
digit(30243, 3).
initiatedAtNoise(sequence1 = false, 13646).
digit(30495, 3).
initiatedAt(sequence1 = false, 13647).
digit(730, 7).
initiatedAtNoise(sequence3 = false, 13648).
digit(8268, 0).
initiatedAtNoise(sequence0 = true, 13649).
digit(30863, 6).
initiatedAtNoise(sequence3 = true, 13650).
digit(4007, 9).
initiatedAtNoise(sequence4 = false, 13651).
digit(20007, 6).
digit(12042, 7).
initiatedAtNoise(sequence3 = false, 13653).
digit(5169, 7).
initiatedAt(sequence3 = false, 13654).
digit(29125, 0).
digit(28685, 6).
initiatedAtNoise(sequence3 = true, 13656).
digit(11459, 8).
digit(32272, 5).
digit(16577, 2).
initiatedAtNoise(sequence1 = true, 13659).
digit(29561, 5).
initiatedAtNoise(sequence2 = false, 13660).
digit(15482, 3).
initiatedAtNoise(sequence1 = false, 13661).
digit(20332, 2).
digit(10022, 3).
initiatedAtNoise(sequence1 = false, 13663).
digit(28726, 5).
digit(12436, 7).
digit(31140, 8).
initiatedAtNoise(sequence4 = true, 13666).
digit(22817, 3).
initiatedAtNoise(sequence1 = false, 13667).
digit(10670, 9).
initiatedAtNoise(sequence4 = false, 13668).
digit(6155, 9).
initiatedAt(sequence4 = false, 13669).
digit(22460, 9).
initiatedAt(sequence4 = false, 13670).
digit(11005, 5).
initiatedAtNoise(sequence2 = false, 13671).
digit(9376, 7).
initiatedAtNoise(sequence3 = false, 13672).
digit(12280, 0).
initiatedAtNoise(sequence0 = true, 13673).
digit(6411, 5).
digit(17039, 9).
initiatedAtNoise(sequence4 = false, 13675).
digit(3739, 8).
digit(1591, 7).
initiatedAtNoise(sequence3 = false, 13677).
digit(25791, 7).
initiatedAt(sequence3 = false, 13678).
digit(21908, 5).
initiatedAtNoise(sequence2 = false, 13679).
digit(3818, 6).
initiatedAtNoise(sequence3 = true, 13680).
digit(7796, 9).
digit(30161, 2).
initiatedAtNoise(sequence1 = true, 13682).
digit(16849, 2).
initiatedAt(sequence1 = true, 13683).
digit(28989, 9).
digit(30463, 1).
initiatedAtNoise(sequence0 = false, 13685).
digit(16051, 7).
initiatedAtNoise(sequence3 = false, 13686).
digit(7574, 0).
initiatedAtNoise(sequence0 = true, 13687).
digit(23745, 4).
initiatedAtNoise(sequence2 = true, 13688).
digit(24387, 7).
initiatedAtNoise(sequence3 = false, 13689).
digit(18905, 7).
initiatedAt(sequence3 = false, 13690).
digit(15420, 8).
initiatedAtNoise(sequence4 = true, 13691).
digit(3827, 1).
initiatedAtNoise(sequence0 = false, 13692).
digit(19992, 7).
digit(7321, 6).
digit(21941, 8).
initiatedAtNoise(sequence4 = true, 13695).
digit(2296, 2).
initiatedAtNoise(sequence1 = true, 13696).
digit(24006, 9).
initiatedAtNoise(sequence4 = false, 13697).
digit(14012, 9).
initiatedAt(sequence4 = false, 13698).
digit(63, 3).
initiatedAtNoise(sequence1 = false, 13699).
digit(6182, 8).
digit(2943, 9).
initiatedAtNoise(sequence4 = false, 13701).
digit(12089, 8).
initiatedAtNoise(sequence4 = true, 13702).
digit(13923, 8).
initiatedAt(sequence4 = true, 13703).
digit(21786, 0).
initiatedAtNoise(sequence0 = true, 13704).
digit(27779, 9).
initiatedAtNoise(sequence4 = false, 13705).
digit(26220, 1).
digit(26913, 0).
initiatedAtNoise(sequence0 = true, 13707).
digit(20923, 2).
initiatedAtNoise(sequence1 = true, 13708).
digit(24862, 2).
initiatedAt(sequence1 = true, 13709).
digit(16469, 6).
initiatedAtNoise(sequence3 = true, 13710).
digit(30387, 3).
initiatedAtNoise(sequence1 = false, 13711).
digit(11527, 8).
initiatedAtNoise(sequence4 = true, 13712).
digit(21655, 9).
initiatedAtNoise(sequence4 = false, 13713).
digit(27838, 1).
initiatedAtNoise(sequence0 = false, 13714).
digit(30379, 6).
initiatedAtNoise(sequence3 = true, 13715).
digit(26882, 2).
initiatedAtNoise(sequence1 = true, 13716).
digit(15629, 0).
initiatedAtNoise(sequence0 = true, 13717).
digit(28012, 8).
initiatedAtNoise(sequence4 = true, 13718).
digit(4487, 8).
initiatedAt(sequence4 = true, 13719).
digit(16341, 4).
digit(24283, 8).
initiatedAtNoise(sequence4 = true, 13721).
digit(4723, 8).
initiatedAt(sequence4 = true, 13722).
digit(901, 5).
initiatedAtNoise(sequence2 = false, 13723).
digit(27248, 8).
initiatedAtNoise(sequence4 = true, 13724).
digit(28805, 6).
initiatedAtNoise(sequence3 = true, 13725).
digit(25359, 2).
digit(25089, 9).
initiatedAtNoise(sequence4 = false, 13727).
digit(31240, 9).
initiatedAt(sequence4 = false, 13728).
digit(6085, 9).
initiatedAt(sequence4 = false, 13729).
digit(32834, 9).
initiatedAt(sequence4 = false, 13730).
digit(29122, 7).
initiatedAtNoise(sequence3 = false, 13731).
digit(7967, 7).
initiatedAt(sequence3 = false, 13732).
digit(30692, 7).
initiatedAt(sequence3 = false, 13733).
digit(27474, 7).
initiatedAt(sequence3 = false, 13734).
digit(16773, 7).
initiatedAt(sequence3 = false, 13735).
digit(24162, 2).
initiatedAtNoise(sequence1 = true, 13736).
digit(15256, 9).
digit(21765, 8).
initiatedAtNoise(sequence4 = true, 13738).
digit(9353, 4).
initiatedAtNoise(sequence2 = true, 13739).
digit(31102, 6).
initiatedAtNoise(sequence3 = true, 13740).
digit(28357, 0).
initiatedAtNoise(sequence0 = true, 13741).
digit(24662, 5).
digit(25562, 6).
initiatedAtNoise(sequence3 = true, 13743).
digit(5500, 3).
initiatedAtNoise(sequence1 = false, 13744).
digit(24703, 7).
initiatedAtNoise(sequence3 = false, 13745).
digit(16766, 7).
initiatedAt(sequence3 = false, 13746).
digit(14018, 2).
initiatedAtNoise(sequence1 = true, 13747).
digit(30758, 9).
digit(8689, 2).
initiatedAtNoise(sequence1 = true, 13749).
digit(27310, 8).
initiatedAtNoise(sequence4 = true, 13750).
digit(8958, 5).
initiatedAtNoise(sequence2 = false, 13751).
digit(24470, 4).
initiatedAtNoise(sequence2 = true, 13752).
digit(26143, 7).
initiatedAtNoise(sequence3 = false, 13753).
digit(17323, 5).
initiatedAtNoise(sequence2 = false, 13754).
digit(24419, 8).
initiatedAtNoise(sequence4 = true, 13755).
digit(21420, 5).
initiatedAtNoise(sequence2 = false, 13756).
digit(9960, 4).
digit(32129, 9).
initiatedAtNoise(sequence4 = false, 13758).
digit(27027, 5).
initiatedAtNoise(sequence2 = false, 13759).
digit(20563, 9).
initiatedAtNoise(sequence4 = false, 13760).
digit(28014, 4).
initiatedAtNoise(sequence2 = true, 13761).
digit(26991, 4).
initiatedAt(sequence2 = true, 13762).
digit(12908, 9).
initiatedAtNoise(sequence4 = false, 13763).
digit(9442, 4).
initiatedAtNoise(sequence2 = true, 13764).
digit(32291, 9).
digit(15674, 4).
initiatedAtNoise(sequence2 = true, 13766).
digit(22967, 5).
initiatedAtNoise(sequence2 = false, 13767).
digit(32166, 9).
digit(19166, 7).
digit(15026, 7).
initiatedAt(sequence3 = false, 13770).
digit(3635, 7).
initiatedAt(sequence3 = false, 13771).
digit(24784, 3).
initiatedAtNoise(sequence1 = false, 13772).
digit(14168, 3).
initiatedAt(sequence1 = false, 13773).
digit(24928, 8).
initiatedAtNoise(sequence4 = true, 13774).
digit(21857, 9).
initiatedAtNoise(sequence4 = false, 13775).
digit(16251, 8).
digit(27928, 8).
initiatedAt(sequence4 = true, 13777).
digit(15819, 3).
digit(16643, 6).
initiatedAtNoise(sequence3 = true, 13779).
digit(14305, 3).
initiatedAtNoise(sequence1 = false, 13780).
digit(21631, 2).
initiatedAtNoise(sequence1 = true, 13781).
digit(13895, 8).
initiatedAtNoise(sequence4 = true, 13782).
digit(7454, 5).
initiatedAtNoise(sequence2 = false, 13783).
digit(26753, 7).
digit(21892, 4).
initiatedAtNoise(sequence2 = true, 13785).
digit(4023, 4).
initiatedAt(sequence2 = true, 13786).
digit(1808, 6).
initiatedAtNoise(sequence3 = true, 13787).
digit(2362, 6).
initiatedAt(sequence3 = true, 13788).
digit(29564, 3).
initiatedAtNoise(sequence1 = false, 13789).
digit(4342, 9).
initiatedAtNoise(sequence4 = false, 13790).
digit(426, 5).
initiatedAtNoise(sequence2 = false, 13791).
digit(29930, 9).
digit(32306, 4).
initiatedAtNoise(sequence2 = true, 13793).
digit(8297, 6).
initiatedAtNoise(sequence3 = true, 13794).
digit(10457, 4).
digit(22679, 3).
initiatedAtNoise(sequence1 = false, 13796).
digit(9953, 9).
initiatedAtNoise(sequence4 = false, 13797).
digit(11028, 4).
initiatedAtNoise(sequence2 = true, 13798).
digit(15839, 7).
initiatedAtNoise(sequence3 = false, 13799).
digit(8942, 1).
initiatedAtNoise(sequence0 = false, 13800).
digit(27129, 8).
initiatedAtNoise(sequence4 = true, 13801).
digit(32301, 2).
digit(12561, 6).
initiatedAtNoise(sequence3 = true, 13803).
digit(23877, 6).
initiatedAt(sequence3 = true, 13804).
digit(9955, 4).
initiatedAtNoise(sequence2 = true, 13805).
digit(10839, 8).
initiatedAtNoise(sequence4 = true, 13806).
digit(28761, 4).
initiatedAtNoise(sequence2 = true, 13807).
digit(29083, 8).
initiatedAtNoise(sequence4 = true, 13808).
digit(4019, 9).
initiatedAtNoise(sequence4 = false, 13809).
digit(4897, 6).
initiatedAtNoise(sequence3 = true, 13810).
digit(7503, 9).
initiatedAtNoise(sequence4 = false, 13811).
digit(28969, 8).
digit(15614, 9).
initiatedAtNoise(sequence4 = false, 13813).
digit(27624, 4).
initiatedAtNoise(sequence2 = true, 13814).
digit(8716, 7).
initiatedAtNoise(sequence3 = false, 13815).
digit(10591, 3).
digit(18689, 2).
digit(13259, 9).
initiatedAtNoise(sequence4 = false, 13818).
digit(548, 2).
initiatedAtNoise(sequence1 = true, 13819).
digit(32081, 6).
digit(25159, 8).
initiatedAtNoise(sequence4 = true, 13821).
digit(2315, 7).
initiatedAtNoise(sequence3 = false, 13822).
digit(16121, 8).
initiatedAtNoise(sequence4 = true, 13823).
digit(25393, 5).
initiatedAtNoise(sequence2 = false, 13824).
digit(30270, 3).
initiatedAtNoise(sequence1 = false, 13825).
digit(7584, 8).
initiatedAtNoise(sequence4 = true, 13826).
digit(29756, 5).
digit(22418, 3).
initiatedAtNoise(sequence1 = false, 13828).
digit(2277, 8).
initiatedAtNoise(sequence4 = true, 13829).
digit(31791, 5).
initiatedAtNoise(sequence2 = false, 13830).
digit(8800, 7).
initiatedAtNoise(sequence3 = false, 13831).
digit(19116, 7).
initiatedAt(sequence3 = false, 13832).
digit(7224, 8).
initiatedAtNoise(sequence4 = true, 13833).
digit(15087, 6).
initiatedAtNoise(sequence3 = true, 13834).
digit(14548, 2).
digit(1861, 0).
initiatedAtNoise(sequence0 = true, 13836).
digit(25381, 8).
initiatedAtNoise(sequence4 = true, 13837).
digit(1267, 4).
initiatedAtNoise(sequence2 = true, 13838).
digit(2933, 7).
initiatedAtNoise(sequence3 = false, 13839).
digit(4076, 8).
initiatedAtNoise(sequence4 = true, 13840).
digit(14449, 6).
digit(30706, 9).
initiatedAtNoise(sequence4 = false, 13842).
digit(24409, 7).
initiatedAtNoise(sequence3 = false, 13843).
digit(18478, 9).
initiatedAtNoise(sequence4 = false, 13844).
digit(27249, 7).
initiatedAtNoise(sequence3 = false, 13845).
digit(30344, 4).
initiatedAtNoise(sequence2 = true, 13846).
digit(23535, 1).
initiatedAtNoise(sequence0 = false, 13847).
digit(21429, 7).
initiatedAtNoise(sequence3 = false, 13848).
digit(12511, 3).
initiatedAtNoise(sequence1 = false, 13849).
digit(5377, 7).
initiatedAtNoise(sequence3 = false, 13850).
digit(25578, 8).
initiatedAtNoise(sequence4 = true, 13851).
digit(2087, 8).
initiatedAt(sequence4 = true, 13852).
digit(28463, 4).
digit(31627, 7).
digit(31655, 9).
digit(15550, 4).
digit(22208, 9).
initiatedAtNoise(sequence4 = false, 13857).
digit(27430, 4).
digit(31364, 2).
initiatedAtNoise(sequence1 = true, 13859).
digit(29020, 8).
digit(526, 2).
initiatedAtNoise(sequence1 = true, 13861).
digit(22287, 6).
initiatedAtNoise(sequence3 = true, 13862).
digit(2515, 9).
initiatedAtNoise(sequence4 = false, 13863).
digit(11794, 3).
initiatedAtNoise(sequence1 = false, 13864).
digit(1144, 1).
initiatedAtNoise(sequence0 = false, 13865).
digit(5193, 8).
initiatedAtNoise(sequence4 = true, 13866).
digit(16647, 0).
initiatedAtNoise(sequence0 = true, 13867).
digit(28574, 4).
initiatedAtNoise(sequence2 = true, 13868).
digit(32406, 9).
digit(9742, 4).
initiatedAtNoise(sequence2 = true, 13870).
digit(24265, 6).
initiatedAtNoise(sequence3 = true, 13871).
digit(5083, 8).
initiatedAtNoise(sequence4 = true, 13872).
digit(22999, 4).
initiatedAtNoise(sequence2 = true, 13873).
digit(6072, 3).
initiatedAtNoise(sequence1 = false, 13874).
digit(29173, 6).
digit(11401, 9).
initiatedAtNoise(sequence4 = false, 13876).
digit(18724, 9).
initiatedAt(sequence4 = false, 13877).
digit(1735, 8).
initiatedAtNoise(sequence4 = true, 13878).
digit(9187, 3).
initiatedAtNoise(sequence1 = false, 13879).
digit(24174, 8).
initiatedAtNoise(sequence4 = true, 13880).
digit(20429, 7).
initiatedAtNoise(sequence3 = false, 13881).
digit(25603, 9).
initiatedAtNoise(sequence4 = false, 13882).
digit(23442, 9).
initiatedAt(sequence4 = false, 13883).
digit(13829, 5).
initiatedAtNoise(sequence2 = false, 13884).
digit(10920, 5).
initiatedAt(sequence2 = false, 13885).
digit(7115, 7).
digit(4003, 8).
initiatedAtNoise(sequence4 = true, 13887).
digit(11030, 4).
initiatedAtNoise(sequence2 = true, 13888).
digit(17748, 9).
initiatedAtNoise(sequence4 = false, 13889).
digit(22973, 8).
initiatedAtNoise(sequence4 = true, 13890).
digit(31019, 5).
digit(7630, 8).
initiatedAtNoise(sequence4 = true, 13892).
digit(26694, 8).
initiatedAt(sequence4 = true, 13893).
digit(5855, 9).
initiatedAtNoise(sequence4 = false, 13894).
digit(26189, 3).
initiatedAtNoise(sequence1 = false, 13895).
digit(13591, 5).
initiatedAtNoise(sequence2 = false, 13896).
digit(23465, 6).
initiatedAtNoise(sequence3 = true, 13897).
digit(25653, 4).
initiatedAtNoise(sequence2 = true, 13898).
digit(28712, 7).
initiatedAtNoise(sequence3 = false, 13899).
digit(2439, 8).
initiatedAtNoise(sequence4 = true, 13900).
digit(30642, 9).
initiatedAtNoise(sequence4 = false, 13901).
digit(24595, 7).
initiatedAtNoise(sequence3 = false, 13902).
digit(7839, 9).
initiatedAtNoise(sequence4 = false, 13903).
digit(5995, 4).
initiatedAtNoise(sequence2 = true, 13904).
digit(14067, 3).
initiatedAtNoise(sequence1 = false, 13905).
digit(4347, 9).
initiatedAtNoise(sequence4 = false, 13906).
digit(28585, 7).
initiatedAtNoise(sequence3 = false, 13907).
digit(390, 8).
initiatedAtNoise(sequence4 = true, 13908).
digit(5632, 9).
initiatedAtNoise(sequence4 = false, 13909).
digit(26231, 3).
initiatedAtNoise(sequence1 = false, 13910).
digit(22293, 7).
initiatedAtNoise(sequence3 = false, 13911).
digit(4216, 9).
digit(16338, 6).
initiatedAtNoise(sequence3 = true, 13913).
digit(21109, 6).
initiatedAt(sequence3 = true, 13914).
digit(25824, 8).
initiatedAtNoise(sequence4 = true, 13915).
digit(6880, 8).
initiatedAt(sequence4 = true, 13916).
digit(12574, 7).
initiatedAtNoise(sequence3 = false, 13917).
digit(4053, 8).
initiatedAtNoise(sequence4 = true, 13918).
digit(17669, 7).
initiatedAtNoise(sequence3 = false, 13919).
digit(20976, 9).
initiatedAtNoise(sequence4 = false, 13920).
digit(13157, 5).
initiatedAtNoise(sequence2 = false, 13921).
digit(7885, 2).
digit(28078, 3).
initiatedAtNoise(sequence1 = false, 13923).
digit(30258, 6).
digit(21481, 3).
initiatedAtNoise(sequence1 = false, 13925).
digit(2797, 1).
initiatedAtNoise(sequence0 = false, 13926).
digit(15331, 5).
initiatedAtNoise(sequence2 = false, 13927).
digit(9504, 7).
initiatedAtNoise(sequence3 = false, 13928).
digit(911, 5).
initiatedAtNoise(sequence2 = false, 13929).
digit(11, 8).
initiatedAtNoise(sequence4 = true, 13930).
digit(24182, 8).
initiatedAt(sequence4 = true, 13931).
digit(28447, 6).
initiatedAtNoise(sequence3 = true, 13932).
digit(8829, 9).
initiatedAtNoise(sequence4 = false, 13933).
digit(25260, 7).
initiatedAtNoise(sequence3 = false, 13934).
digit(31518, 2).
initiatedAtNoise(sequence1 = true, 13935).
digit(2237, 6).
digit(4824, 3).
initiatedAtNoise(sequence1 = false, 13937).
digit(22797, 8).
digit(8718, 8).
initiatedAt(sequence4 = true, 13939).
digit(19241, 3).
initiatedAtNoise(sequence1 = false, 13940).
digit(30317, 2).
initiatedAtNoise(sequence1 = true, 13941).
digit(23302, 4).
digit(30041, 5).
digit(5282, 4).
digit(706, 9).
digit(18348, 1).
digit(4196, 9).
initiatedAtNoise(sequence4 = false, 13947).
digit(29538, 5).
initiatedAtNoise(sequence2 = false, 13948).
digit(2393, 6).
digit(4849, 4).
initiatedAtNoise(sequence2 = true, 13950).
digit(17925, 9).
initiatedAtNoise(sequence4 = false, 13951).
digit(23255, 9).
initiatedAt(sequence4 = false, 13952).
digit(133, 3).
initiatedAtNoise(sequence1 = false, 13953).
digit(12746, 0).
initiatedAtNoise(sequence0 = true, 13954).
digit(31585, 7).
initiatedAtNoise(sequence3 = false, 13955).
digit(10177, 8).
initiatedAtNoise(sequence4 = true, 13956).
digit(30752, 8).
initiatedAt(sequence4 = true, 13957).
digit(3292, 0).
initiatedAtNoise(sequence0 = true, 13958).
digit(31279, 8).
initiatedAtNoise(sequence4 = true, 13959).
digit(27503, 9).
initiatedAtNoise(sequence4 = false, 13960).
digit(407, 3).
initiatedAtNoise(sequence1 = false, 13961).
digit(32185, 5).
initiatedAtNoise(sequence2 = false, 13962).
digit(10379, 3).
digit(402, 8).
initiatedAtNoise(sequence4 = true, 13964).
digit(23857, 2).
initiatedAtNoise(sequence1 = true, 13965).
digit(16910, 9).
initiatedAtNoise(sequence4 = false, 13966).
digit(3213, 9).
initiatedAt(sequence4 = false, 13967).
digit(22207, 6).
digit(26986, 2).
initiatedAtNoise(sequence1 = true, 13969).
digit(1186, 3).
initiatedAtNoise(sequence1 = false, 13970).
digit(10347, 8).
initiatedAtNoise(sequence4 = true, 13971).
digit(21988, 4).
initiatedAtNoise(sequence2 = true, 13972).
digit(2932, 4).
initiatedAt(sequence2 = true, 13973).
digit(15236, 1).
initiatedAtNoise(sequence0 = false, 13974).
digit(25189, 3).
initiatedAtNoise(sequence1 = false, 13975).
digit(281, 6).
initiatedAtNoise(sequence3 = true, 13976).
digit(13706, 5).
initiatedAtNoise(sequence2 = false, 13977).
digit(23384, 4).
initiatedAtNoise(sequence2 = true, 13978).
digit(5356, 2).
initiatedAtNoise(sequence1 = true, 13979).
digit(23830, 9).
initiatedAtNoise(sequence4 = false, 13980).
digit(9819, 8).
initiatedAtNoise(sequence4 = true, 13981).
digit(15706, 9).
initiatedAtNoise(sequence4 = false, 13982).
digit(1193, 5).
initiatedAtNoise(sequence2 = false, 13983).
digit(4356, 5).
initiatedAt(sequence2 = false, 13984).
digit(12240, 8).
initiatedAtNoise(sequence4 = true, 13985).
digit(16497, 9).
initiatedAtNoise(sequence4 = false, 13986).
digit(13907, 4).
digit(12340, 9).
initiatedAtNoise(sequence4 = false, 13988).
digit(2142, 5).
initiatedAtNoise(sequence2 = false, 13989).
digit(9831, 7).
initiatedAtNoise(sequence3 = false, 13990).
digit(10003, 3).
initiatedAtNoise(sequence1 = false, 13991).
digit(10511, 4).
initiatedAtNoise(sequence2 = true, 13992).
digit(23348, 4).
initiatedAt(sequence2 = true, 13993).
digit(1314, 5).
digit(1884, 8).
initiatedAtNoise(sequence4 = true, 13995).
digit(12380, 8).
initiatedAt(sequence4 = true, 13996).
digit(28999, 5).
initiatedAtNoise(sequence2 = false, 13997).
digit(19562, 8).
initiatedAtNoise(sequence4 = true, 13998).
digit(20756, 4).
initiatedAtNoise(sequence2 = true, 13999).
digit(30883, 7).
digit(4256, 7).
initiatedAt(sequence3 = false, 14001).
digit(28776, 6).
initiatedAtNoise(sequence3 = true, 14002).
digit(15822, 2).
digit(2406, 8).
initiatedAtNoise(sequence4 = true, 14004).
digit(23114, 8).
initiatedAt(sequence4 = true, 14005).
digit(22769, 3).
initiatedAtNoise(sequence1 = false, 14006).
digit(3803, 9).
initiatedAtNoise(sequence4 = false, 14007).
digit(32687, 3).
initiatedAtNoise(sequence1 = false, 14008).
digit(20174, 6).
digit(12047, 7).
initiatedAtNoise(sequence3 = false, 14010).
digit(3593, 6).
initiatedAtNoise(sequence3 = true, 14011).
digit(28083, 7).
initiatedAtNoise(sequence3 = false, 14012).
digit(1298, 8).
initiatedAtNoise(sequence4 = true, 14013).
digit(744, 9).
digit(21186, 7).
digit(8055, 0).
initiatedAtNoise(sequence0 = true, 14016).
digit(741, 6).
initiatedAtNoise(sequence3 = true, 14017).
digit(20394, 8).
initiatedAtNoise(sequence4 = true, 14018).
digit(16239, 9).
initiatedAtNoise(sequence4 = false, 14019).
digit(29905, 6).
initiatedAtNoise(sequence3 = true, 14020).
digit(27017, 3).
digit(8564, 4).
initiatedAtNoise(sequence2 = true, 14022).
digit(11911, 7).
initiatedAtNoise(sequence3 = false, 14023).
digit(15842, 4).
initiatedAtNoise(sequence2 = true, 14024).
digit(15945, 9).
initiatedAtNoise(sequence4 = false, 14025).
digit(2208, 4).
initiatedAtNoise(sequence2 = true, 14026).
digit(23206, 3).
initiatedAtNoise(sequence1 = false, 14027).
digit(28980, 8).
initiatedAtNoise(sequence4 = true, 14028).
digit(21133, 1).
initiatedAtNoise(sequence0 = false, 14029).
digit(22678, 0).
initiatedAtNoise(sequence0 = true, 14030).
digit(9414, 8).
digit(19230, 4).
initiatedAtNoise(sequence2 = true, 14032).
digit(13016, 9).
digit(15761, 7).
initiatedAtNoise(sequence3 = false, 14034).
digit(1868, 3).
initiatedAtNoise(sequence1 = false, 14035).
digit(20371, 9).
initiatedAtNoise(sequence4 = false, 14036).
digit(26919, 7).
digit(2125, 7).
initiatedAt(sequence3 = false, 14038).
digit(18575, 7).
initiatedAt(sequence3 = false, 14039).
digit(12354, 0).
digit(13844, 7).
initiatedAtNoise(sequence3 = false, 14041).
digit(19509, 3).
initiatedAtNoise(sequence1 = false, 14042).
digit(7023, 8).
initiatedAtNoise(sequence4 = true, 14043).
digit(15019, 6).
initiatedAtNoise(sequence3 = true, 14044).
digit(20079, 7).
digit(21006, 4).
digit(29926, 5).
initiatedAtNoise(sequence2 = false, 14047).
digit(13964, 7).
digit(19862, 4).
initiatedAtNoise(sequence2 = true, 14049).
digit(11309, 7).
initiatedAtNoise(sequence3 = false, 14050).
digit(2490, 9).
initiatedAtNoise(sequence4 = false, 14051).
digit(11902, 4).
initiatedAtNoise(sequence2 = true, 14052).
digit(10392, 9).
initiatedAtNoise(sequence4 = false, 14053).
digit(9195, 8).
initiatedAtNoise(sequence4 = true, 14054).
digit(20315, 9).
initiatedAtNoise(sequence4 = false, 14055).
digit(18266, 8).
initiatedAtNoise(sequence4 = true, 14056).
digit(19739, 8).
initiatedAt(sequence4 = true, 14057).
digit(1953, 6).
digit(692, 5).
digit(28230, 5).
initiatedAt(sequence2 = false, 14060).
digit(29625, 9).
initiatedAtNoise(sequence4 = false, 14061).
digit(27502, 3).
digit(7636, 2).
initiatedAtNoise(sequence1 = true, 14063).
digit(1613, 7).
initiatedAtNoise(sequence3 = false, 14064).
digit(493, 7).
initiatedAt(sequence3 = false, 14065).
digit(21578, 9).
digit(2366, 9).
initiatedAt(sequence4 = false, 14067).
digit(10633, 2).
initiatedAtNoise(sequence1 = true, 14068).
digit(23655, 8).
initiatedAtNoise(sequence4 = true, 14069).
digit(14225, 9).
initiatedAtNoise(sequence4 = false, 14070).
digit(16459, 8).
initiatedAtNoise(sequence4 = true, 14071).
digit(3844, 8).
initiatedAt(sequence4 = true, 14072).
digit(28833, 4).
initiatedAtNoise(sequence2 = true, 14073).
digit(17130, 9).
initiatedAtNoise(sequence4 = false, 14074).
digit(25402, 3).
initiatedAtNoise(sequence1 = false, 14075).
digit(28081, 6).
initiatedAtNoise(sequence3 = true, 14076).
digit(17725, 6).
initiatedAt(sequence3 = true, 14077).
digit(4115, 4).
initiatedAtNoise(sequence2 = true, 14078).
digit(24732, 9).
initiatedAtNoise(sequence4 = false, 14079).
digit(2827, 2).
initiatedAtNoise(sequence1 = true, 14080).
digit(20266, 2).
initiatedAt(sequence1 = true, 14081).
digit(10571, 4).
initiatedAtNoise(sequence2 = true, 14082).
digit(2088, 9).
initiatedAtNoise(sequence4 = false, 14083).
digit(25114, 9).
initiatedAt(sequence4 = false, 14084).
digit(19153, 8).
digit(10027, 6).
digit(2980, 4).
digit(4891, 1).
initiatedAtNoise(sequence0 = false, 14088).
digit(20473, 4).
initiatedAtNoise(sequence2 = true, 14089).
digit(4070, 5).
initiatedAtNoise(sequence2 = false, 14090).
digit(30295, 5).
initiatedAt(sequence2 = false, 14091).
digit(17750, 5).
initiatedAt(sequence2 = false, 14092).
digit(14189, 8).
digit(30179, 6).
initiatedAtNoise(sequence3 = true, 14094).
digit(30804, 4).
initiatedAtNoise(sequence2 = true, 14095).
digit(26124, 8).
initiatedAtNoise(sequence4 = true, 14096).
digit(2627, 7).
digit(30263, 5).
digit(24073, 7).
digit(14139, 8).
initiatedAtNoise(sequence4 = true, 14100).
digit(8342, 2).
initiatedAtNoise(sequence1 = true, 14101).
digit(13795, 5).
digit(12002, 4).
initiatedAtNoise(sequence2 = true, 14103).
digit(31514, 5).
initiatedAtNoise(sequence2 = false, 14104).
digit(18799, 1).
initiatedAtNoise(sequence0 = false, 14105).
digit(16049, 5).
initiatedAtNoise(sequence2 = false, 14106).
digit(16886, 4).
initiatedAtNoise(sequence2 = true, 14107).
digit(6649, 8).
initiatedAtNoise(sequence4 = true, 14108).
