digit(18657, 0).
digit(521, 8).
digit(20308, 5).
initiatedAtNoise(sequence2 = false, 15605).
digit(19343, 5).
initiatedAt(sequence2 = false, 15606).
digit(13756, 9).
digit(8332, 7).
initiatedAtNoise(sequence3 = false, 15608).
digit(5060, 9).
initiatedAtNoise(sequence4 = false, 15609).
digit(14806, 9).
initiatedAt(sequence4 = false, 15610).
digit(30028, 7).
initiatedAtNoise(sequence3 = false, 15611).
digit(9674, 9).
initiatedAtNoise(sequence4 = false, 15612).
digit(2753, 1).
initiatedAtNoise(sequence0 = false, 15613).
digit(13078, 5).
initiatedAtNoise(sequence2 = false, 15614).
digit(21739, 8).
initiatedAtNoise(sequence4 = true, 15615).
digit(12743, 5).
initiatedAtNoise(sequence2 = false, 15616).
digit(16300, 4).
initiatedAtNoise(sequence2 = true, 15617).
digit(13353, 2).
initiatedAtNoise(sequence1 = true, 15618).
digit(10422, 6).
initiatedAtNoise(sequence3 = true, 15619).
digit(9082, 6).
initiatedAt(sequence3 = true, 15620).
digit(7787, 9).
digit(4458, 6).
digit(14153, 7).
initiatedAtNoise(sequence3 = false, 15623).
digit(32584, 6).
digit(25648, 6).
initiatedAt(sequence3 = true, 15625).
digit(14176, 9).
digit(4580, 1).
initiatedAtNoise(sequence0 = false, 15627).
digit(12897, 6).
initiatedAtNoise(sequence3 = true, 15628).
digit(19994, 3).
initiatedAtNoise(sequence1 = false, 15629).
digit(8626, 7).
initiatedAtNoise(sequence3 = false, 15630).
digit(13091, 9).
initiatedAtNoise(sequence4 = false, 15631).
digit(5397, 5).
initiatedAtNoise(sequence2 = false, 15632).
digit(29759, 5).
initiatedAt(sequence2 = false, 15633).
digit(29052, 9).
initiatedAtNoise(sequence4 = false, 15634).
digit(14461, 6).
digit(24964, 7).
digit(9964, 8).
digit(14706, 1).
initiatedAtNoise(sequence0 = false, 15638).
digit(18247, 9).
digit(12670, 6).
digit(9361, 3).
initiatedAtNoise(sequence1 = false, 15641).
digit(29453, 3).
initiatedAt(sequence1 = false, 15642).
digit(25731, 8).
initiatedAtNoise(sequence4 = true, 15643).
digit(10893, 8).
initiatedAt(sequence4 = true, 15644).
digit(6967, 7).
initiatedAtNoise(sequence3 = false, 15645).
digit(10647, 6).
initiatedAtNoise(sequence3 = true, 15646).
digit(8267, 4).
initiatedAtNoise(sequence2 = true, 15647).
digit(23937, 5).
digit(2896, 7).
initiatedAtNoise(sequence3 = false, 15649).
digit(20952, 6).
digit(2647, 8).
initiatedAtNoise(sequence4 = true, 15651).
digit(28173, 6).
initiatedAtNoise(sequence3 = true, 15652).
digit(26320, 7).
initiatedAtNoise(sequence3 = false, 15653).
digit(11560, 7).
initiatedAt(sequence3 = false, 15654).
digit(30328, 6).
initiatedAtNoise(sequence3 = true, 15655).
digit(21505, 6).
initiatedAt(sequence3 = true, 15656).
digit(7332, 7).
initiatedAtNoise(sequence3 = false, 15657).
digit(23419, 4).
digit(13179, 7).
initiatedAtNoise(sequence3 = false, 15659).
digit(25567, 3).
digit(9041, 4).
initiatedAtNoise(sequence2 = true, 15661).
digit(22864, 8).
digit(3839, 6).
digit(15952, 7).
initiatedAtNoise(sequence3 = false, 15664).
digit(26107, 4).
initiatedAtNoise(sequence2 = true, 15665).
digit(21494, 2).
initiatedAtNoise(sequence1 = true, 15666).
digit(4144, 1).
initiatedAtNoise(sequence0 = false, 15667).
digit(292, 7).
digit(16397, 9).
initiatedAtNoise(sequence4 = false, 15669).
digit(9552, 7).
initiatedAtNoise(sequence3 = false, 15670).
digit(7557, 8).
digit(22820, 1).
initiatedAtNoise(sequence0 = false, 15672).
digit(1848, 8).
initiatedAtNoise(sequence4 = true, 15673).
digit(30337, 8).
initiatedAt(sequence4 = true, 15674).
digit(1781, 8).
initiatedAt(sequence4 = true, 15675).
digit(27793, 9).
initiatedAtNoise(sequence4 = false, 15676).
digit(22592, 4).
initiatedAtNoise(sequence2 = true, 15677).
digit(616, 7).
digit(2686, 9).
digit(18705, 3).
initiatedAtNoise(sequence1 = false, 15680).
digit(30052, 7).
digit(29351, 7).
initiatedAt(sequence3 = false, 15682).
digit(26427, 5).
initiatedAtNoise(sequence2 = false, 15683).
digit(31826, 6).
initiatedAtNoise(sequence3 = true, 15684).
digit(30618, 6).
initiatedAt(sequence3 = true, 15685).
digit(3085, 2).
initiatedAtNoise(sequence1 = true, 15686).
digit(13277, 6).
initiatedAtNoise(sequence3 = true, 15687).
digit(4440, 1).
digit(22887, 7).
initiatedAtNoise(sequence3 = false, 15689).
digit(32706, 7).
initiatedAt(sequence3 = false, 15690).
digit(25926, 7).
initiatedAt(sequence3 = false, 15691).
digit(19015, 1).
digit(3293, 6).
initiatedAtNoise(sequence3 = true, 15693).
digit(1149, 7).
digit(25224, 7).
initiatedAt(sequence3 = false, 15695).
digit(31558, 5).
initiatedAtNoise(sequence2 = false, 15696).
digit(29087, 9).
initiatedAtNoise(sequence4 = false, 15697).
digit(6779, 7).
digit(17265, 2).
initiatedAtNoise(sequence1 = true, 15699).
digit(29203, 6).
digit(1221, 7).
initiatedAtNoise(sequence3 = false, 15701).
digit(16973, 5).
initiatedAtNoise(sequence2 = false, 15702).
digit(19912, 6).
digit(1575, 4).
digit(30699, 9).
initiatedAtNoise(sequence4 = false, 15705).
digit(8467, 8).
digit(16206, 2).
digit(28970, 8).
initiatedAtNoise(sequence4 = true, 15708).
digit(27563, 0).
initiatedAtNoise(sequence0 = true, 15709).
digit(16905, 3).
initiatedAtNoise(sequence1 = false, 15710).
digit(14361, 7).
digit(20526, 5).
initiatedAtNoise(sequence2 = false, 15712).
digit(4214, 6).
initiatedAtNoise(sequence3 = true, 15713).
digit(10704, 2).
digit(11183, 7).
digit(16751, 8).
initiatedAtNoise(sequence4 = true, 15716).
digit(31931, 6).
digit(8921, 8).
digit(32755, 9).
digit(1396, 5).
initiatedAtNoise(sequence2 = false, 15720).
digit(9831, 7).
digit(3193, 5).
initiatedAtNoise(sequence2 = false, 15722).
digit(22129, 9).
digit(20267, 7).
digit(10928, 4).
digit(1136, 5).
digit(14921, 6).
initiatedAtNoise(sequence3 = true, 15727).
digit(25554, 6).
initiatedAt(sequence3 = true, 15728).
digit(22332, 7).
initiatedAtNoise(sequence3 = false, 15729).
digit(26601, 9).
digit(8904, 2).
initiatedAtNoise(sequence1 = true, 15731).
digit(27514, 1).
initiatedAtNoise(sequence0 = false, 15732).
digit(17725, 6).
initiatedAtNoise(sequence3 = true, 15733).
digit(4093, 8).
digit(23058, 6).
digit(14635, 8).
initiatedAtNoise(sequence4 = true, 15736).
digit(13036, 4).
digit(3049, 7).
initiatedAtNoise(sequence3 = false, 15738).
digit(19808, 6).
initiatedAtNoise(sequence3 = true, 15739).
digit(24203, 9).
initiatedAtNoise(sequence4 = false, 15740).
digit(21110, 6).
initiatedAtNoise(sequence3 = true, 15741).
digit(2415, 5).
initiatedAtNoise(sequence2 = false, 15742).
digit(10688, 2).
initiatedAtNoise(sequence1 = true, 15743).
digit(27578, 5).
digit(1431, 8).
initiatedAtNoise(sequence4 = true, 15745).
digit(11250, 6).
digit(15403, 9).
digit(26032, 5).
initiatedAtNoise(sequence2 = false, 15748).
digit(30619, 4).
digit(2208, 4).
initiatedAt(sequence2 = true, 15750).
digit(17163, 9).
digit(16963, 7).
digit(567, 9).
digit(23760, 7).
initiatedAtNoise(sequence3 = false, 15754).
digit(5502, 9).
initiatedAtNoise(sequence4 = false, 15755).
digit(18475, 6).
digit(22784, 6).
initiatedAt(sequence3 = true, 15757).
digit(13585, 3).
initiatedAtNoise(sequence1 = false, 15758).
digit(14634, 9).
initiatedAtNoise(sequence4 = false, 15759).
digit(25185, 3).
initiatedAtNoise(sequence1 = false, 15760).
digit(10544, 9).
initiatedAtNoise(sequence4 = false, 15761).
digit(1193, 5).
initiatedAtNoise(sequence2 = false, 15762).
digit(1846, 6).
initiatedAtNoise(sequence3 = true, 15763).
digit(7524, 8).
initiatedAtNoise(sequence4 = true, 15764).
digit(9070, 8).
initiatedAt(sequence4 = true, 15765).
digit(10757, 5).
initiatedAtNoise(sequence2 = false, 15766).
digit(17289, 7).
digit(14321, 7).
initiatedAt(sequence3 = false, 15768).
digit(23069, 9).
initiatedAtNoise(sequence4 = false, 15769).
digit(14198, 7).
digit(19786, 3).
initiatedAtNoise(sequence1 = false, 15771).
digit(20594, 7).
initiatedAtNoise(sequence3 = false, 15772).
digit(22522, 8).
initiatedAtNoise(sequence4 = true, 15773).
digit(22285, 5).
initiatedAtNoise(sequence2 = false, 15774).
digit(4984, 0).
digit(10048, 2).
digit(23759, 5).
initiatedAtNoise(sequence2 = false, 15777).
digit(23841, 8).
initiatedAtNoise(sequence4 = true, 15778).
digit(22347, 9).
digit(1542, 7).
initiatedAtNoise(sequence3 = false, 15780).
digit(2486, 6).
initiatedAtNoise(sequence3 = true, 15781).
digit(21355, 7).
initiatedAtNoise(sequence3 = false, 15782).
digit(17084, 7).
initiatedAt(sequence3 = false, 15783).
digit(4654, 9).
initiatedAtNoise(sequence4 = false, 15784).
digit(28040, 7).
digit(11410, 6).
digit(29417, 5).
digit(7215, 9).
digit(23265, 8).
initiatedAtNoise(sequence4 = true, 15789).
digit(29515, 5).
initiatedAtNoise(sequence2 = false, 15790).
digit(3785, 7).
initiatedAtNoise(sequence3 = false, 15791).
digit(9351, 6).
initiatedAtNoise(sequence3 = true, 15792).
digit(30537, 5).
digit(32007, 6).
initiatedAtNoise(sequence3 = true, 15794).
digit(9443, 5).
initiatedAtNoise(sequence2 = false, 15795).
digit(24963, 5).
initiatedAt(sequence2 = false, 15796).
digit(31392, 7).
initiatedAtNoise(sequence3 = false, 15797).
digit(27045, 5).
initiatedAtNoise(sequence2 = false, 15798).
digit(2276, 6).
initiatedAtNoise(sequence3 = true, 15799).
digit(4134, 4).
initiatedAtNoise(sequence2 = true, 15800).
digit(15715, 9).
digit(17848, 6).
digit(6692, 0).
digit(16238, 7).
digit(28319, 7).
initiatedAt(sequence3 = false, 15805).
digit(14651, 1).
digit(23467, 6).
digit(31255, 9).
initiatedAtNoise(sequence4 = false, 15808).
digit(10239, 1).
initiatedAtNoise(sequence0 = false, 15809).
digit(11768, 7).
digit(31491, 6).
initiatedAtNoise(sequence3 = true, 15811).
digit(31024, 6).
initiatedAt(sequence3 = true, 15812).
digit(1092, 5).
initiatedAtNoise(sequence2 = false, 15813).
digit(1037, 9).
digit(17533, 8).
digit(21335, 9).
initiatedAtNoise(sequence4 = false, 15816).
digit(11633, 8).
initiatedAtNoise(sequence4 = true, 15817).
digit(10388, 7).
initiatedAtNoise(sequence3 = false, 15818).
digit(8411, 9).
digit(6628, 5).
digit(32192, 7).
initiatedAtNoise(sequence3 = false, 15821).
digit(10013, 8).
initiatedAtNoise(sequence4 = true, 15822).
digit(11931, 5).
initiatedAtNoise(sequence2 = false, 15823).
digit(14734, 8).
digit(2591, 6).
digit(25136, 4).
initiatedAtNoise(sequence2 = true, 15826).
digit(3552, 2).
digit(15185, 0).
initiatedAtNoise(sequence0 = true, 15828).
digit(1389, 5).
initiatedAtNoise(sequence2 = false, 15829).
digit(11268, 5).
initiatedAt(sequence2 = false, 15830).
digit(21795, 0).
initiatedAtNoise(sequence0 = true, 15831).
digit(32565, 4).
initiatedAtNoise(sequence2 = true, 15832).
digit(11989, 8).
initiatedAtNoise(sequence4 = true, 15833).
digit(6271, 7).
initiatedAtNoise(sequence3 = false, 15834).
digit(25151, 6).
digit(14828, 9).
digit(22189, 0).
initiatedAtNoise(sequence0 = true, 15837).
digit(32023, 9).
digit(8953, 8).
digit(8266, 2).
initiatedAtNoise(sequence1 = true, 15840).
digit(13990, 8).
initiatedAtNoise(sequence4 = true, 15841).
digit(1684, 9).
digit(19363, 1).
initiatedAtNoise(sequence0 = false, 15843).
digit(4339, 8).
digit(22262, 9).
initiatedAtNoise(sequence4 = false, 15845).
digit(1893, 7).
initiatedAtNoise(sequence3 = false, 15846).
digit(24905, 9).
digit(7631, 9).
initiatedAt(sequence4 = false, 15848).
digit(31569, 3).
digit(1710, 9).
initiatedAtNoise(sequence4 = false, 15850).
digit(7554, 9).
initiatedAt(sequence4 = false, 15851).
digit(23118, 4).
initiatedAtNoise(sequence2 = true, 15852).
digit(2287, 5).
initiatedAtNoise(sequence2 = false, 15853).
digit(2601, 5).
initiatedAt(sequence2 = false, 15854).
digit(13622, 6).
initiatedAtNoise(sequence3 = true, 15855).
digit(1896, 5).
initiatedAtNoise(sequence2 = false, 15856).
digit(1159, 5).
initiatedAt(sequence2 = false, 15857).
digit(18727, 7).
digit(8890, 8).
initiatedAtNoise(sequence4 = true, 15859).
digit(27888, 8).
initiatedAt(sequence4 = true, 15860).
digit(22371, 7).
digit(31557, 6).
digit(5852, 3).
initiatedAtNoise(sequence1 = false, 15863).
digit(24110, 2).
digit(20403, 5).
digit(12373, 3).
initiatedAtNoise(sequence1 = false, 15866).
digit(10444, 9).
initiatedAtNoise(sequence4 = false, 15867).
digit(1278, 9).
initiatedAt(sequence4 = false, 15868).
digit(29740, 9).
initiatedAt(sequence4 = false, 15869).
digit(4087, 8).
initiatedAtNoise(sequence4 = true, 15870).
digit(3266, 7).
initiatedAtNoise(sequence3 = false, 15871).
digit(22295, 9).
digit(15396, 3).
digit(7615, 7).
initiatedAtNoise(sequence3 = false, 15874).
digit(5871, 2).
initiatedAtNoise(sequence1 = true, 15875).
digit(18649, 5).
initiatedAtNoise(sequence2 = false, 15876).
digit(16314, 6).
digit(4749, 4).
initiatedAtNoise(sequence2 = true, 15878).
digit(4290, 7).
digit(6332, 9).
initiatedAtNoise(sequence4 = false, 15880).
digit(32675, 2).
initiatedAtNoise(sequence1 = true, 15881).
digit(15558, 5).
digit(2754, 9).
digit(26863, 5).
digit(4303, 7).
initiatedAtNoise(sequence3 = false, 15885).
digit(15574, 1).
digit(7885, 2).
digit(28676, 9).
initiatedAtNoise(sequence4 = false, 15888).
digit(5751, 4).
initiatedAtNoise(sequence2 = true, 15889).
digit(7514, 7).
initiatedAtNoise(sequence3 = false, 15890).
digit(20459, 5).
digit(8446, 5).
initiatedAt(sequence2 = false, 15892).
digit(24821, 4).
initiatedAtNoise(sequence2 = true, 15893).
digit(5164, 7).
digit(23297, 5).
initiatedAtNoise(sequence2 = false, 15895).
digit(5413, 9).
digit(1124, 5).
initiatedAtNoise(sequence2 = false, 15897).
digit(23943, 8).
initiatedAtNoise(sequence4 = true, 15898).
digit(2729, 1).
initiatedAtNoise(sequence0 = false, 15899).
digit(26900, 4).
initiatedAtNoise(sequence2 = true, 15900).
digit(5017, 8).
digit(25393, 5).
initiatedAtNoise(sequence2 = false, 15902).
digit(13351, 2).
initiatedAtNoise(sequence1 = true, 15903).
digit(2886, 8).
initiatedAtNoise(sequence4 = true, 15904).
digit(29290, 6).
initiatedAtNoise(sequence3 = true, 15905).
digit(30101, 8).
digit(19717, 6).
initiatedAtNoise(sequence3 = true, 15907).
digit(32650, 9).
initiatedAtNoise(sequence4 = false, 15908).
digit(7841, 8).
digit(14101, 7).
digit(28583, 8).
digit(19531, 8).
initiatedAt(sequence4 = true, 15912).
digit(32081, 6).
digit(10350, 3).
initiatedAtNoise(sequence1 = false, 15914).
digit(20347, 9).
initiatedAtNoise(sequence4 = false, 15915).
digit(18174, 9).
initiatedAt(sequence4 = false, 15916).
digit(1543, 9).
initiatedAt(sequence4 = false, 15917).
digit(18658, 1).
initiatedAtNoise(sequence0 = false, 15918).
digit(21353, 9).
digit(2377, 4).
digit(23363, 5).
initiatedAtNoise(sequence2 = false, 15921).
digit(4560, 5).
initiatedAt(sequence2 = false, 15922).
digit(10310, 7).
initiatedAtNoise(sequence3 = false, 15923).
digit(28700, 7).
initiatedAt(sequence3 = false, 15924).
digit(2992, 3).
initiatedAtNoise(sequence1 = false, 15925).
digit(9284, 8).
digit(27288, 6).
initiatedAtNoise(sequence3 = true, 15927).
digit(24360, 6).
initiatedAt(sequence3 = true, 15928).
digit(26369, 1).
initiatedAtNoise(sequence0 = false, 15929).
digit(28357, 0).
digit(16312, 5).
initiatedAtNoise(sequence2 = false, 15931).
digit(7312, 8).
initiatedAtNoise(sequence4 = true, 15932).
digit(20855, 7).
digit(3007, 9).
digit(14825, 7).
digit(5771, 7).
initiatedAt(sequence3 = false, 15936).
digit(8240, 2).
digit(4086, 5).
digit(4800, 8).
initiatedAtNoise(sequence4 = true, 15939).
digit(20679, 9).
initiatedAtNoise(sequence4 = false, 15940).
digit(28240, 6).
initiatedAtNoise(sequence3 = true, 15941).
digit(28991, 8).
digit(7342, 5).
digit(9204, 9).
digit(17170, 6).
digit(16272, 4).
initiatedAtNoise(sequence2 = true, 15946).
digit(9746, 7).
initiatedAtNoise(sequence3 = false, 15947).
digit(21912, 9).
initiatedAtNoise(sequence4 = false, 15948).
digit(26351, 8).
digit(16355, 3).
initiatedAtNoise(sequence1 = false, 15950).
digit(12167, 7).
digit(11801, 2).
initiatedAtNoise(sequence1 = true, 15952).
digit(9869, 6).
initiatedAtNoise(sequence3 = true, 15953).
digit(27776, 9).
digit(7574, 0).
digit(9695, 9).
initiatedAtNoise(sequence4 = false, 15956).
digit(22720, 8).
initiatedAtNoise(sequence4 = true, 15957).
digit(7920, 6).
initiatedAtNoise(sequence3 = true, 15958).
digit(12378, 7).
digit(6754, 7).
initiatedAt(sequence3 = false, 15960).
digit(5667, 8).
initiatedAtNoise(sequence4 = true, 15961).
digit(32236, 6).
digit(190, 2).
initiatedAtNoise(sequence1 = true, 15963).
digit(4748, 8).
digit(9625, 8).
initiatedAt(sequence4 = true, 15965).
digit(31231, 7).
initiatedAtNoise(sequence3 = false, 15966).
digit(16331, 4).
digit(30753, 4).
initiatedAt(sequence2 = true, 15968).
digit(18944, 7).
digit(2344, 7).
initiatedAt(sequence3 = false, 15970).
digit(25459, 8).
digit(20401, 7).
initiatedAtNoise(sequence3 = false, 15972).
digit(31568, 7).
initiatedAt(sequence3 = false, 15973).
digit(29468, 5).
initiatedAtNoise(sequence2 = false, 15974).
digit(9983, 4).
digit(854, 2).
initiatedAtNoise(sequence1 = true, 15976).
digit(28633, 9).
initiatedAtNoise(sequence4 = false, 15977).
digit(31549, 7).
digit(6272, 3).
digit(18150, 8).
initiatedAtNoise(sequence4 = true, 15980).
digit(29672, 6).
initiatedAtNoise(sequence3 = true, 15981).
digit(20329, 3).
initiatedAtNoise(sequence1 = false, 15982).
digit(15645, 4).
digit(28500, 9).
initiatedAtNoise(sequence4 = false, 15984).
digit(13073, 8).
digit(30596, 6).
digit(16018, 5).
digit(30605, 9).
initiatedAtNoise(sequence4 = false, 15988).
digit(26222, 4).
initiatedAtNoise(sequence2 = true, 15989).
digit(11307, 9).
initiatedAtNoise(sequence4 = false, 15990).
digit(17057, 6).
initiatedAtNoise(sequence3 = true, 15991).
digit(18077, 9).
digit(17405, 4).
digit(9561, 8).
digit(21694, 9).
initiatedAtNoise(sequence4 = false, 15995).
digit(31918, 0).
initiatedAtNoise(sequence0 = true, 15996).
digit(16374, 7).
digit(25005, 3).
initiatedAtNoise(sequence1 = false, 15998).
digit(17045, 9).
initiatedAtNoise(sequence4 = false, 15999).
digit(7916, 9).
initiatedAt(sequence4 = false, 16000).
digit(5253, 5).
initiatedAtNoise(sequence2 = false, 16001).
digit(4755, 4).
initiatedAtNoise(sequence2 = true, 16002).
digit(26865, 6).
initiatedAtNoise(sequence3 = true, 16003).
digit(26448, 7).
initiatedAtNoise(sequence3 = false, 16004).
digit(23445, 4).
initiatedAtNoise(sequence2 = true, 16005).
digit(5571, 1).
initiatedAtNoise(sequence0 = false, 16006).
digit(25310, 4).
initiatedAtNoise(sequence2 = true, 16007).
digit(3896, 8).
initiatedAtNoise(sequence4 = true, 16008).
digit(11142, 8).
initiatedAt(sequence4 = true, 16009).
digit(7656, 8).
initiatedAt(sequence4 = true, 16010).
digit(8281, 6).
digit(29510, 6).
initiatedAt(sequence3 = true, 16012).
digit(19503, 8).
initiatedAtNoise(sequence4 = true, 16013).
digit(21153, 6).
initiatedAtNoise(sequence3 = true, 16014).
digit(10442, 5).
initiatedAtNoise(sequence2 = false, 16015).
digit(1424, 2).
initiatedAtNoise(sequence1 = true, 16016).
digit(27564, 1).
initiatedAtNoise(sequence0 = false, 16017).
digit(19309, 6).
initiatedAtNoise(sequence3 = true, 16018).
digit(27443, 5).
initiatedAtNoise(sequence2 = false, 16019).
digit(29640, 9).
initiatedAtNoise(sequence4 = false, 16020).
digit(27011, 9).
initiatedAt(sequence4 = false, 16021).
digit(5655, 6).
digit(15033, 3).
digit(6511, 0).
digit(19735, 4).
initiatedAtNoise(sequence2 = true, 16025).
digit(19420, 8).
digit(14368, 9).
initiatedAtNoise(sequence4 = false, 16027).
digit(4522, 8).
digit(22277, 6).
digit(16066, 9).
initiatedAtNoise(sequence4 = false, 16030).
digit(20964, 9).
initiatedAt(sequence4 = false, 16031).
digit(5999, 7).
digit(7435, 4).
initiatedAtNoise(sequence2 = true, 16033).
digit(11097, 6).
digit(6814, 7).
initiatedAtNoise(sequence3 = false, 16035).
digit(248, 8).
initiatedAtNoise(sequence4 = true, 16036).
digit(23256, 7).
digit(7747, 8).
initiatedAtNoise(sequence4 = true, 16038).
digit(19505, 9).
digit(2391, 6).
initiatedAtNoise(sequence3 = true, 16040).
digit(11055, 9).
initiatedAtNoise(sequence4 = false, 16041).
digit(10930, 7).
digit(19234, 0).
digit(23270, 6).
initiatedAtNoise(sequence3 = true, 16044).
digit(3190, 8).
initiatedAtNoise(sequence4 = true, 16045).
digit(6529, 5).
digit(11591, 8).
initiatedAtNoise(sequence4 = true, 16047).
digit(20586, 2).
initiatedAtNoise(sequence1 = true, 16048).
digit(8149, 5).
initiatedAtNoise(sequence2 = false, 16049).
digit(23283, 9).
initiatedAtNoise(sequence4 = false, 16050).
digit(27063, 2).
initiatedAtNoise(sequence1 = true, 16051).
digit(14312, 0).
digit(20572, 6).
digit(26783, 1).
digit(475, 7).
digit(22356, 7).
initiatedAt(sequence3 = false, 16056).
digit(9682, 4).
digit(31797, 6).
digit(1355, 4).
initiatedAtNoise(sequence2 = true, 16059).
digit(1326, 9).
digit(32022, 8).
initiatedAtNoise(sequence4 = true, 16061).
digit(3350, 7).
digit(15455, 6).
digit(18162, 4).
digit(1884, 8).
initiatedAtNoise(sequence4 = true, 16065).
digit(30329, 7).
digit(4482, 9).
initiatedAtNoise(sequence4 = false, 16067).
digit(10794, 6).
initiatedAtNoise(sequence3 = true, 16068).
digit(13171, 6).
initiatedAt(sequence3 = true, 16069).
digit(31654, 5).
digit(5844, 3).
initiatedAtNoise(sequence1 = false, 16071).
digit(11204, 9).
initiatedAtNoise(sequence4 = false, 16072).
digit(11980, 6).
initiatedAtNoise(sequence3 = true, 16073).
digit(14006, 4).
initiatedAtNoise(sequence2 = true, 16074).
digit(22994, 5).
initiatedAtNoise(sequence2 = false, 16075).
digit(28751, 7).
initiatedAtNoise(sequence3 = false, 16076).
digit(28760, 6).
digit(29739, 3).
digit(631, 6).
initiatedAtNoise(sequence3 = true, 16079).
digit(345, 6).
initiatedAt(sequence3 = true, 16080).
digit(13075, 1).
initiatedAtNoise(sequence0 = false, 16081).
digit(24073, 7).
initiatedAtNoise(sequence3 = false, 16082).
digit(525, 6).
digit(14692, 6).
initiatedAt(sequence3 = true, 16084).
digit(19371, 7).
initiatedAtNoise(sequence3 = false, 16085).
digit(24938, 5).
digit(30103, 6).
initiatedAtNoise(sequence3 = true, 16087).
digit(14893, 0).
initiatedAtNoise(sequence0 = true, 16088).
digit(25047, 6).
digit(15026, 7).
initiatedAtNoise(sequence3 = false, 16090).
digit(25883, 1).
initiatedAtNoise(sequence0 = false, 16091).
digit(7960, 3).
initiatedAtNoise(sequence1 = false, 16092).
digit(2971, 1).
digit(21732, 4).
digit(5192, 7).
initiatedAtNoise(sequence3 = false, 16095).
digit(26792, 6).
initiatedAtNoise(sequence3 = true, 16096).
digit(11062, 9).
initiatedAtNoise(sequence4 = false, 16097).
digit(10457, 4).
digit(26419, 9).
initiatedAtNoise(sequence4 = false, 16099).
digit(8277, 1).
initiatedAtNoise(sequence0 = false, 16100).
digit(27910, 5).
digit(4294, 1).
initiatedAtNoise(sequence0 = false, 16102).
digit(488, 4).
initiatedAtNoise(sequence2 = true, 16103).
digit(8745, 6).
digit(2116, 9).
initiatedAtNoise(sequence4 = false, 16105).
digit(19008, 6).
digit(11917, 7).
digit(16194, 8).
digit(10985, 6).
digit(5440, 8).
digit(22876, 9).
digit(3243, 5).
initiatedAtNoise(sequence2 = false, 16112).
digit(23776, 9).
digit(2029, 2).
digit(6479, 1).
digit(11102, 8).
digit(15580, 4).
initiatedAtNoise(sequence2 = true, 16117).
digit(8462, 7).
digit(20686, 8).
initiatedAtNoise(sequence4 = true, 16119).
digit(12380, 8).
initiatedAt(sequence4 = true, 16120).
digit(13398, 3).
initiatedAtNoise(sequence1 = false, 16121).
digit(17480, 6).
initiatedAtNoise(sequence3 = true, 16122).
digit(12783, 8).
initiatedAtNoise(sequence4 = true, 16123).
digit(8095, 2).
digit(9945, 7).
initiatedAtNoise(sequence3 = false, 16125).
digit(12587, 8).
initiatedAtNoise(sequence4 = true, 16126).
digit(9961, 7).
initiatedAtNoise(sequence3 = false, 16127).
digit(8098, 8).
initiatedAtNoise(sequence4 = true, 16128).
digit(20710, 5).
initiatedAtNoise(sequence2 = false, 16129).
digit(17500, 5).
initiatedAt(sequence2 = false, 16130).
digit(1192, 3).
initiatedAtNoise(sequence1 = false, 16131).
digit(9629, 9).
digit(14765, 8).
initiatedAtNoise(sequence4 = true, 16133).
digit(9932, 6).
digit(21880, 9).
digit(28006, 9).
initiatedAt(sequence4 = false, 16136).
digit(23084, 6).
digit(30442, 3).
initiatedAtNoise(sequence1 = false, 16138).
digit(856, 7).
digit(31187, 1).
digit(5645, 8).
initiatedAtNoise(sequence4 = true, 16141).
digit(5350, 8).
initiatedAt(sequence4 = true, 16142).
digit(24415, 0).
digit(12782, 9).
digit(16987, 8).
digit(28161, 4).
initiatedAtNoise(sequence2 = true, 16146).
digit(21663, 8).
initiatedAtNoise(sequence4 = true, 16147).
digit(25744, 9).
initiatedAtNoise(sequence4 = false, 16148).
digit(6505, 5).
initiatedAtNoise(sequence2 = false, 16149).
digit(31548, 6).
digit(24478, 1).
digit(1232, 9).
initiatedAtNoise(sequence4 = false, 16152).
digit(19810, 4).
initiatedAtNoise(sequence2 = true, 16153).
digit(17959, 9).
initiatedAtNoise(sequence4 = false, 16154).
digit(26848, 0).
initiatedAtNoise(sequence0 = true, 16155).
digit(17471, 6).
digit(12237, 4).
initiatedAtNoise(sequence2 = true, 16157).
digit(20454, 3).
initiatedAtNoise(sequence1 = false, 16158).
digit(32406, 9).
initiatedAtNoise(sequence4 = false, 16159).
digit(12902, 5).
initiatedAtNoise(sequence2 = false, 16160).
digit(2266, 7).
digit(1690, 8).
initiatedAtNoise(sequence4 = true, 16162).
digit(19899, 6).
initiatedAtNoise(sequence3 = true, 16163).
digit(10451, 1).
digit(3120, 9).
initiatedAtNoise(sequence4 = false, 16165).
digit(22584, 5).
initiatedAtNoise(sequence2 = false, 16166).
digit(31768, 5).
initiatedAt(sequence2 = false, 16167).
digit(3149, 9).
digit(30926, 9).
initiatedAt(sequence4 = false, 16169).
digit(12046, 9).
initiatedAt(sequence4 = false, 16170).
digit(29923, 9).
initiatedAt(sequence4 = false, 16171).
digit(6021, 8).
initiatedAtNoise(sequence4 = true, 16172).
digit(7212, 6).
initiatedAtNoise(sequence3 = true, 16173).
digit(7932, 7).
initiatedAtNoise(sequence3 = false, 16174).
digit(27064, 3).
initiatedAtNoise(sequence1 = false, 16175).
digit(10103, 3).
initiatedAt(sequence1 = false, 16176).
digit(26723, 5).
digit(29838, 6).
